Tournament,Stage,Match Type,Match Name,Map,Team A,Team A Score,Team A Attacker Score,Team A Defender Score,Team A Overtime Score,Team B,Team B Score,Team B Attacker Score,Team B Defender Score,Team B Overtime Score,Duration,tournament
VCT 2025: China Stage 2,Playoffs,Upper Quarterfinals,EDward Gaming vs Dragon Ranger Gaming,Lotus,EDward Gaming,12,7,5,0.0,Dragon Ranger Gaming,14,7,5,2.0,1:00:43,vct_2025
VCT 2025: China Stage 2,Playoffs,Upper Quarterfinals,EDward Gaming vs Dragon Ranger Gaming,Corrode,EDward Gaming,10,5,5,,Dragon Ranger Gaming,13,6,7,,50:35,vct_2025
VCT 2025: China Stage 2,Playoffs,Lower Round 1,All Gamers vs FunPlus Phoenix,Sunset,All Gamers,13,6,7,,FunPlus Phoenix,10,4,6,,1:11:01,vct_2025
VCT 2025: China Stage 2,Playoffs,Lower Round 1,All Gamers vs FunPlus Phoenix,Haven,All Gamers,3,1,2,,FunPlus Phoenix,13,2,11,,40:12,vct_2025
VCT 2025: China Stage 2,Playoffs,Lower Round 1,All Gamers vs FunPlus Phoenix,Icebox,All Gamers,13,8,5,,FunPlus Phoenix,6,2,4,,46:41,vct_2025
VCT 2025: China Stage 2,Playoffs,Lower Round 1,EDward Gaming vs Trace Esports,Lotus,EDward Gaming,7,7,0,,Trace Esports,13,8,5,,56:26,vct_2025
VCT 2025: China Stage 2,Playoffs,Lower Round 1,EDward Gaming vs Trace Esports,Sunset,EDward Gaming,13,5,8,,Trace Esports,10,3,7,,50:24,vct_2025
VCT 2025: China Stage 2,Playoffs,Lower Round 1,EDward Gaming vs Trace Esports,Ascent,EDward Gaming,13,4,9,,Trace Esports,11,3,8,,57:00,vct_2025
VCT 2025: China Stage 2,Playoffs,Upper Semifinals,Bilibili Gaming vs TYLOO,Bind,Bilibili Gaming,13,9,4,,TYLOO,7,4,3,,1:08:04,vct_2025
VCT 2025: China Stage 2,Playoffs,Upper Semifinals,Bilibili Gaming vs TYLOO,Icebox,Bilibili Gaming,9,5,4,,TYLOO,13,6,7,,49:53,vct_2025
VCT 2025: China Stage 2,Playoffs,Upper Semifinals,Bilibili Gaming vs TYLOO,Lotus,Bilibili Gaming,13,7,6,,TYLOO,5,0,5,,,vct_2025
VCT 2025: China Stage 2,Playoffs,Upper Semifinals,Xi Lai Gaming vs Dragon Ranger Gaming,Lotus,Xi Lai Gaming,12,6,6,0.0,Dragon Ranger Gaming,14,6,6,2.0,1:13:48,vct_2025
VCT 2025: China Stage 2,Playoffs,Upper Semifinals,Xi Lai Gaming vs Dragon Ranger Gaming,Bind,Xi Lai Gaming,13,9,4,,Dragon Ranger Gaming,5,2,3,,39:07,vct_2025
VCT 2025: China Stage 2,Playoffs,Upper Semifinals,Xi Lai Gaming vs Dragon Ranger Gaming,Sunset,Xi Lai Gaming,5,2,3,,Dragon Ranger Gaming,13,3,10,,36:52,vct_2025
VCT 2025: China Stage 2,Playoffs,Lower Round 2,TYLOO vs EDward Gaming,Haven,TYLOO,3,3,0,,EDward Gaming,13,4,9,,54:00,vct_2025
VCT 2025: China Stage 2,Playoffs,Lower Round 2,TYLOO vs EDward Gaming,Ascent,TYLOO,11,5,6,,EDward Gaming,13,6,7,,51:45,vct_2025
VCT 2025: China Stage 2,Playoffs,Lower Round 2,Xi Lai Gaming vs All Gamers,Ascent,Xi Lai Gaming,13,9,4,,All Gamers,8,5,3,,1:04:48,vct_2025
VCT 2025: China Stage 2,Playoffs,Lower Round 2,Xi Lai Gaming vs All Gamers,Icebox,Xi Lai Gaming,9,3,6,,All Gamers,13,4,9,,51:07,vct_2025
VCT 2025: China Stage 2,Playoffs,Lower Round 2,Xi Lai Gaming vs All Gamers,Lotus,Xi Lai Gaming,13,11,2,,All Gamers,1,0,1,,34:53,vct_2025
VCT 2025: China Stage 2,Showmatch,All-Star Match,Pure Aim vs Precise Defeat,Abyss,Pure Aim,10,5,5,,Precise Defeat,13,6,7,,,vct_2025
VCT 2025: China Stage 2,Playoffs,Upper Final,Dragon Ranger Gaming vs Bilibili Gaming,Haven,Dragon Ranger Gaming,13,5,8,,Bilibili Gaming,10,3,7,,58:22,vct_2025
VCT 2025: China Stage 2,Playoffs,Upper Final,Dragon Ranger Gaming vs Bilibili Gaming,Lotus,Dragon Ranger Gaming,9,5,4,,Bilibili Gaming,13,6,7,,47:21,vct_2025
VCT 2025: China Stage 2,Playoffs,Upper Final,Dragon Ranger Gaming vs Bilibili Gaming,Sunset,Dragon Ranger Gaming,13,5,8,,Bilibili Gaming,11,4,7,,53:15,vct_2025
VCT 2025: China Stage 2,Playoffs,Lower Round 3,EDward Gaming vs Xi Lai Gaming,Lotus,EDward Gaming,13,8,5,,Xi Lai Gaming,11,7,4,,1:09:37,vct_2025
VCT 2025: China Stage 2,Playoffs,Lower Round 3,EDward Gaming vs Xi Lai Gaming,Corrode,EDward Gaming,13,9,4,,Xi Lai Gaming,5,2,3,,38:20,vct_2025
VCT 2025: China Stage 2,Playoffs,Lower Final,Bilibili Gaming vs EDward Gaming,Bind,Bilibili Gaming,12,6,6,0.0,EDward Gaming,14,6,6,2.0,1:14:50,vct_2025
VCT 2025: China Stage 2,Playoffs,Lower Final,Bilibili Gaming vs EDward Gaming,Haven,Bilibili Gaming,13,9,4,,EDward Gaming,8,5,3,,47:19,vct_2025
VCT 2025: China Stage 2,Playoffs,Lower Final,Bilibili Gaming vs EDward Gaming,Lotus,Bilibili Gaming,13,8,5,,EDward Gaming,10,6,4,,51:30,vct_2025
VCT 2025: China Stage 2,Playoffs,Lower Final,Bilibili Gaming vs EDward Gaming,Ascent,Bilibili Gaming,13,6,7,,EDward Gaming,7,1,6,,43:09,vct_2025
VCT 2025: China Stage 2,Playoffs,Grand Final,Dragon Ranger Gaming vs Bilibili Gaming,Sunset,Dragon Ranger Gaming,13,10,3,,Bilibili Gaming,2,0,2,,52:52,vct_2025
VCT 2025: China Stage 2,Playoffs,Grand Final,Dragon Ranger Gaming vs Bilibili Gaming,Haven,Dragon Ranger Gaming,8,3,5,,Bilibili Gaming,13,4,9,,53:27,vct_2025
VCT 2025: China Stage 2,Playoffs,Grand Final,Dragon Ranger Gaming vs Bilibili Gaming,Corrode,Dragon Ranger Gaming,10,6,4,,Bilibili Gaming,13,7,6,,50:40,vct_2025
VCT 2025: China Stage 2,Playoffs,Grand Final,Dragon Ranger Gaming vs Bilibili Gaming,Lotus,Dragon Ranger Gaming,9,4,5,,Bilibili Gaming,13,5,8,,46:21,vct_2025
Valorant Masters Toronto 2025,Swiss Stage,Round 1,Team Heretics vs Paper Rex,Pearl,Team Heretics,1,1,0,,Paper Rex,13,2,11,,28:55,vct_2025
Valorant Masters Toronto 2025,Swiss Stage,Round 1,Team Heretics vs Paper Rex,Icebox,Team Heretics,9,7,2,,Paper Rex,13,8,5,,45:55,vct_2025
Valorant Masters Toronto 2025,Swiss Stage,Round 1,Bilibili Gaming vs Team Liquid,Icebox,Bilibili Gaming,13,5,8,,Team Liquid,10,3,7,,47:52,vct_2025
Valorant Masters Toronto 2025,Swiss Stage,Round 1,Bilibili Gaming vs Team Liquid,Haven,Bilibili Gaming,14,8,4,2.0,Team Liquid,16,8,4,4.0,1:02:14,vct_2025
Valorant Masters Toronto 2025,Swiss Stage,Round 1,Bilibili Gaming vs Team Liquid,Sunset,Bilibili Gaming,13,7,6,,Team Liquid,10,5,5,,45:07,vct_2025
Valorant Masters Toronto 2025,Swiss Stage,Round 1,Sentinels vs Wolves Esports,Split,Sentinels,13,4,9,,Wolves Esports,11,3,8,,1:01:08,vct_2025
Valorant Masters Toronto 2025,Swiss Stage,Round 1,Sentinels vs Wolves Esports,Lotus,Sentinels,13,9,4,,Wolves Esports,8,5,3,,50:17,vct_2025
Valorant Masters Toronto 2025,Swiss Stage,Round 1,Gen.G vs MIBR,Sunset,Gen.G,13,9,4,,MIBR,5,2,3,,38:33,vct_2025
Valorant Masters Toronto 2025,Swiss Stage,Round 1,Gen.G vs MIBR,Haven,Gen.G,13,11,2,,MIBR,1,0,1,,32:15,vct_2025
Valorant Masters Toronto 2025,Swiss Stage,Round 2 (1-0),Bilibili Gaming vs Sentinels,Icebox,Bilibili Gaming,13,8,5,,Sentinels,9,5,4,,52:30,vct_2025
Valorant Masters Toronto 2025,Swiss Stage,Round 2 (1-0),Bilibili Gaming vs Sentinels,Sunset,Bilibili Gaming,5,5,0,,Sentinels,13,6,7,,39:56,vct_2025
Valorant Masters Toronto 2025,Swiss Stage,Round 2 (1-0),Bilibili Gaming vs Sentinels,Lotus,Bilibili Gaming,9,7,2,,Sentinels,13,8,5,,56:06,vct_2025
Valorant Masters Toronto 2025,Swiss Stage,Round 2 (1-0),Paper Rex vs Gen.G,Ascent,Paper Rex,11,4,7,,Gen.G,13,5,8,,53:28,vct_2025
Valorant Masters Toronto 2025,Swiss Stage,Round 2 (1-0),Paper Rex vs Gen.G,Icebox,Paper Rex,3,3,0,,Gen.G,13,4,9,,32:47,vct_2025
Valorant Masters Toronto 2025,Swiss Stage,Round 2 (0-1),Team Heretics vs Wolves Esports,Pearl,Team Heretics,10,4,6,,Wolves Esports,13,5,8,,54:31,vct_2025
Valorant Masters Toronto 2025,Swiss Stage,Round 2 (0-1),Team Heretics vs Wolves Esports,Lotus,Team Heretics,9,5,4,,Wolves Esports,13,6,7,,50:35,vct_2025
Valorant Masters Toronto 2025,Swiss Stage,Round 2 (0-1),Team Liquid vs MIBR,Icebox,Team Liquid,13,7,6,,MIBR,6,1,5,,44:18,vct_2025
Valorant Masters Toronto 2025,Swiss Stage,Round 2 (0-1),Team Liquid vs MIBR,Sunset,Team Liquid,13,7,6,,MIBR,7,2,5,,44:22,vct_2025
Valorant Masters Toronto 2025,Swiss Stage,Round 3 (1-1),Bilibili Gaming vs Wolves Esports,Split,Bilibili Gaming,10,4,6,,Wolves Esports,13,5,8,,58:27,vct_2025
Valorant Masters Toronto 2025,Swiss Stage,Round 3 (1-1),Bilibili Gaming vs Wolves Esports,Ascent,Bilibili Gaming,5,5,0,,Wolves Esports,13,6,7,,45:22,vct_2025
Valorant Masters Toronto 2025,Swiss Stage,Round 3 (1-1),Paper Rex vs Team Liquid,Split,Paper Rex,13,8,4,1.0,Team Liquid,15,8,4,3.0,56:22,vct_2025
Valorant Masters Toronto 2025,Swiss Stage,Round 3 (1-1),Paper Rex vs Team Liquid,Sunset,Paper Rex,13,7,6,,Team Liquid,5,0,5,,34:05,vct_2025
Valorant Masters Toronto 2025,Swiss Stage,Round 3 (1-1),Paper Rex vs Team Liquid,Lotus,Paper Rex,14,11,1,2.0,Team Liquid,12,11,1,0.0,50:06,vct_2025
Valorant Masters Toronto 2025,Playoffs,Upper Quarterfinals,G2 Esports vs Paper Rex,Split,G2 Esports,10,7,3,,Paper Rex,13,8,5,,46:44,vct_2025
Valorant Masters Toronto 2025,Playoffs,Upper Quarterfinals,G2 Esports vs Paper Rex,Lotus,G2 Esports,11,6,5,,Paper Rex,13,7,6,,54:24,vct_2025
Valorant Masters Toronto 2025,Playoffs,Upper Quarterfinals,Xi Lai Gaming vs Sentinels,Sunset,Xi Lai Gaming,6,4,2,,Sentinels,13,5,8,,41:59,vct_2025
Valorant Masters Toronto 2025,Playoffs,Upper Quarterfinals,Xi Lai Gaming vs Sentinels,Lotus,Xi Lai Gaming,6,4,2,,Sentinels,13,5,8,,43:08,vct_2025
Valorant Masters Toronto 2025,Playoffs,Upper Quarterfinals,Rex Regum Qeon vs Wolves Esports,Ascent,Rex Regum Qeon,11,4,7,,Wolves Esports,13,5,8,,57:07,vct_2025
Valorant Masters Toronto 2025,Playoffs,Upper Quarterfinals,Rex Regum Qeon vs Wolves Esports,Icebox,Rex Regum Qeon,8,8,0,,Wolves Esports,13,9,4,,48:42,vct_2025
Valorant Masters Toronto 2025,Playoffs,Upper Quarterfinals,FNATIC vs Gen.G,Haven,FNATIC,11,8,3,,Gen.G,13,9,4,,1:08:28,vct_2025
Valorant Masters Toronto 2025,Playoffs,Upper Quarterfinals,FNATIC vs Gen.G,Split,FNATIC,14,3,9,2.0,Gen.G,12,3,9,0.0,1:48:42,vct_2025
Valorant Masters Toronto 2025,Playoffs,Upper Quarterfinals,FNATIC vs Gen.G,Sunset,FNATIC,6,4,2,,Gen.G,13,5,8,,43:47,vct_2025
Valorant Masters Toronto 2025,Playoffs,Lower Round 1,Xi Lai Gaming vs G2 Esports,Icebox,Xi Lai Gaming,3,2,1,,G2 Esports,13,3,10,,34:23,vct_2025
Valorant Masters Toronto 2025,Playoffs,Lower Round 1,Xi Lai Gaming vs G2 Esports,Haven,Xi Lai Gaming,8,5,3,,G2 Esports,13,6,7,,44:46,vct_2025
Valorant Masters Toronto 2025,Playoffs,Lower Round 1,Rex Regum Qeon vs FNATIC,Lotus,Rex Regum Qeon,5,3,2,,FNATIC,13,4,9,,41:25,vct_2025
Valorant Masters Toronto 2025,Playoffs,Lower Round 1,Rex Regum Qeon vs FNATIC,Haven,Rex Regum Qeon,13,10,3,,FNATIC,6,4,2,,40:03,vct_2025
Valorant Masters Toronto 2025,Playoffs,Lower Round 1,Rex Regum Qeon vs FNATIC,Ascent,Rex Regum Qeon,5,3,2,,FNATIC,13,4,9,,47:02,vct_2025
Valorant Masters Toronto 2025,Playoffs,Upper Semifinals,Wolves Esports vs Gen.G,Split,Wolves Esports,13,3,10,,Gen.G,11,2,9,,59:06,vct_2025
Valorant Masters Toronto 2025,Playoffs,Upper Semifinals,Wolves Esports vs Gen.G,Sunset,Wolves Esports,13,4,9,,Gen.G,9,1,8,,49:13,vct_2025
Valorant Masters Toronto 2025,Playoffs,Upper Semifinals,Sentinels vs Paper Rex,Split,Sentinels,3,2,1,,Paper Rex,13,3,10,,38:48,vct_2025
Valorant Masters Toronto 2025,Playoffs,Upper Semifinals,Sentinels vs Paper Rex,Sunset,Sentinels,11,7,4,,Paper Rex,13,8,5,,56:21,vct_2025
Valorant Masters Toronto 2025,Playoffs,Lower Round 2,Gen.G vs G2 Esports,Lotus,Gen.G,7,2,5,,G2 Esports,13,3,10,,42:11,vct_2025
Valorant Masters Toronto 2025,Playoffs,Lower Round 2,Gen.G vs G2 Esports,Haven,Gen.G,13,5,8,,G2 Esports,11,4,7,,56:05,vct_2025
Valorant Masters Toronto 2025,Playoffs,Lower Round 2,Gen.G vs G2 Esports,Icebox,Gen.G,11,8,3,,G2 Esports,13,9,4,,1:00:17,vct_2025
Valorant Masters Toronto 2025,Playoffs,Lower Round 2,Sentinels vs FNATIC,Sunset,Sentinels,13,8,5,,FNATIC,9,5,4,,51:54,vct_2025
Valorant Masters Toronto 2025,Playoffs,Lower Round 2,Sentinels vs FNATIC,Ascent,Sentinels,7,4,3,,FNATIC,13,5,8,,49:56,vct_2025
Valorant Masters Toronto 2025,Playoffs,Lower Round 2,Sentinels vs FNATIC,Icebox,Sentinels,9,7,2,,FNATIC,13,8,5,,54:46,vct_2025
Valorant Masters Toronto 2025,Playoffs,Upper Final,Paper Rex vs Wolves Esports,Lotus,Paper Rex,14,5,7,2.0,Wolves Esports,12,5,7,0.0,58:44,vct_2025
Valorant Masters Toronto 2025,Playoffs,Upper Final,Paper Rex vs Wolves Esports,Ascent,Paper Rex,13,8,5,,Wolves Esports,8,4,4,,48:20,vct_2025
Valorant Masters Toronto 2025,Playoffs,Lower Round 3,G2 Esports vs FNATIC,Lotus,G2 Esports,10,6,4,,FNATIC,13,7,6,,55:43,vct_2025
Valorant Masters Toronto 2025,Playoffs,Lower Round 3,G2 Esports vs FNATIC,Split,G2 Esports,10,7,3,,FNATIC,13,8,5,,56:54,vct_2025
Valorant Masters Toronto 2025,Playoffs,Lower Final,Wolves Esports vs FNATIC,Split,Wolves Esports,9,2,7,,FNATIC,13,3,10,,53:08,vct_2025
Valorant Masters Toronto 2025,Playoffs,Lower Final,Wolves Esports vs FNATIC,Icebox,Wolves Esports,4,3,1,,FNATIC,13,4,9,,37:08,vct_2025
Valorant Masters Toronto 2025,Playoffs,Lower Final,Wolves Esports vs FNATIC,Lotus,Wolves Esports,13,6,7,,FNATIC,10,4,6,,54:40,vct_2025
Valorant Masters Toronto 2025,Playoffs,Lower Final,Wolves Esports vs FNATIC,Ascent,Wolves Esports,5,4,1,,FNATIC,13,5,8,,42:06,vct_2025
Valorant Masters Toronto 2025,Playoffs,Grand Final,Paper Rex vs FNATIC,Sunset,Paper Rex,13,8,5,,FNATIC,11,7,4,,57:40,vct_2025
Valorant Masters Toronto 2025,Playoffs,Grand Final,Paper Rex vs FNATIC,Icebox,Paper Rex,15,6,6,3.0,FNATIC,17,6,6,5.0,1:08:59,vct_2025
Valorant Masters Toronto 2025,Playoffs,Grand Final,Paper Rex vs FNATIC,Pearl,Paper Rex,13,5,8,,FNATIC,10,3,7,,52:55,vct_2025
Valorant Masters Toronto 2025,Playoffs,Grand Final,Paper Rex vs FNATIC,Lotus,Paper Rex,14,7,5,2.0,FNATIC,12,7,5,0.0,55:39,vct_2025
VCT 2025: EMEA Stage 1,Group Stage,Week 1,Team Vitality vs GIANTX,Split,Team Vitality,13,9,4,,GIANTX,9,6,3,,1:16:15,vct_2025
VCT 2025: EMEA Stage 1,Group Stage,Week 1,Team Vitality vs GIANTX,Lotus,Team Vitality,13,10,3,,GIANTX,2,0,2,,34:00,vct_2025
VCT 2025: EMEA Stage 1,Group Stage,Week 1,BBL Esports vs Karmine Corp,Icebox,BBL Esports,3,3,0,,Karmine Corp,13,4,9,,47:40,vct_2025
VCT 2025: EMEA Stage 1,Group Stage,Week 1,BBL Esports vs Karmine Corp,Pearl,BBL Esports,13,8,5,,Karmine Corp,11,7,4,,57:52,vct_2025
VCT 2025: EMEA Stage 1,Group Stage,Week 1,BBL Esports vs Karmine Corp,Fracture,BBL Esports,13,7,6,,Karmine Corp,8,3,5,,46:23,vct_2025
VCT 2025: EMEA Stage 1,Group Stage,Week 1,Team Heretics vs Apeks,Ascent,Team Heretics,5,5,0,,Apeks,13,6,7,,1:07:19,vct_2025
VCT 2025: EMEA Stage 1,Group Stage,Week 1,Team Heretics vs Apeks,Split,Team Heretics,13,6,7,,Apeks,8,2,6,,50:00,vct_2025
VCT 2025: EMEA Stage 1,Group Stage,Week 1,Team Heretics vs Apeks,Icebox,Team Heretics,13,7,6,,Apeks,6,1,5,,44:07,vct_2025
VCT 2025: EMEA Stage 1,Group Stage,Week 1,FUT Esports vs KOI,Pearl,FUT Esports,13,8,5,,KOI,4,0,4,,52:39,vct_2025
VCT 2025: EMEA Stage 1,Group Stage,Week 1,FUT Esports vs KOI,Lotus,FUT Esports,14,3,9,2.0,KOI,12,3,9,0.0,56:26,vct_2025
VCT 2025: EMEA Stage 1,Group Stage,Week 1,FNATIC vs Natus Vincere,Split,FNATIC,13,8,5,,Natus Vincere,5,1,4,,47:09,vct_2025
VCT 2025: EMEA Stage 1,Group Stage,Week 1,FNATIC vs Natus Vincere,Fracture,FNATIC,13,6,7,,Natus Vincere,11,5,6,,1:01:43,vct_2025
VCT 2025: EMEA Stage 1,Group Stage,Week 1,Team Liquid vs Gentle Mates,Split,Team Liquid,13,8,5,,Gentle Mates,6,2,4,,48:23,vct_2025
VCT 2025: EMEA Stage 1,Group Stage,Week 1,Team Liquid vs Gentle Mates,Haven,Team Liquid,12,5,7,0.0,Gentle Mates,14,5,7,2.0,55:47,vct_2025
VCT 2025: EMEA Stage 1,Group Stage,Week 1,Team Liquid vs Gentle Mates,Icebox,Team Liquid,6,4,2,,Gentle Mates,13,5,8,,40:49,vct_2025
VCT 2025: EMEA Stage 1,Group Stage,Week 2,Team Liquid vs BBL Esports,Fracture,Team Liquid,13,9,4,,BBL Esports,7,4,3,,56:20,vct_2025
VCT 2025: EMEA Stage 1,Group Stage,Week 2,Team Liquid vs BBL Esports,Haven,Team Liquid,4,4,0,,BBL Esports,13,5,8,,41:51,vct_2025
VCT 2025: EMEA Stage 1,Group Stage,Week 2,Team Liquid vs BBL Esports,Ascent,Team Liquid,13,12,1,,BBL Esports,4,4,0,,36:35,vct_2025
VCT 2025: EMEA Stage 1,Group Stage,Week 2,Apeks vs Natus Vincere,Lotus,Apeks,13,7,6,,Natus Vincere,10,5,5,,1:03:39,vct_2025
VCT 2025: EMEA Stage 1,Group Stage,Week 2,Apeks vs Natus Vincere,Haven,Apeks,11,4,7,,Natus Vincere,13,5,8,,1:04:08,vct_2025
VCT 2025: EMEA Stage 1,Group Stage,Week 2,Apeks vs Natus Vincere,Split,Apeks,6,3,3,,Natus Vincere,13,4,9,,44:08,vct_2025
VCT 2025: EMEA Stage 1,Group Stage,Week 2,FUT Esports vs Gentle Mates,Icebox,FUT Esports,10,6,4,,Gentle Mates,13,7,6,,1:01:36,vct_2025
VCT 2025: EMEA Stage 1,Group Stage,Week 2,FUT Esports vs Gentle Mates,Fracture,FUT Esports,18,8,4,6.0,Gentle Mates,16,8,4,4.0,1:12:56,vct_2025
VCT 2025: EMEA Stage 1,Group Stage,Week 2,FUT Esports vs Gentle Mates,Lotus,FUT Esports,13,8,5,,Gentle Mates,4,0,4,,36:11,vct_2025
VCT 2025: EMEA Stage 1,Group Stage,Week 2,Team Heretics vs GIANTX,Haven,Team Heretics,13,9,4,,GIANTX,3,0,3,,39:05,vct_2025
VCT 2025: EMEA Stage 1,Group Stage,Week 2,Team Heretics vs GIANTX,Split,Team Heretics,11,10,1,,GIANTX,13,11,2,,53:22,vct_2025
VCT 2025: EMEA Stage 1,Group Stage,Week 2,Team Heretics vs GIANTX,Lotus,Team Heretics,13,8,5,,GIANTX,8,4,4,,46:48,vct_2025
VCT 2025: EMEA Stage 1,Group Stage,Week 2,Team Vitality vs FNATIC,Split,Team Vitality,18,4,8,6.0,FNATIC,16,4,8,4.0,1:45:23,vct_2025
VCT 2025: EMEA Stage 1,Group Stage,Week 2,Team Vitality vs FNATIC,Lotus,Team Vitality,6,4,2,,FNATIC,13,5,8,,51:17,vct_2025
VCT 2025: EMEA Stage 1,Group Stage,Week 2,Team Vitality vs FNATIC,Haven,Team Vitality,10,9,1,,FNATIC,13,10,3,,1:00:25,vct_2025
VCT 2025: EMEA Stage 1,Group Stage,Week 2,KOI vs Karmine Corp,Lotus,KOI,2,2,0,,Karmine Corp,13,3,10,,50:34,vct_2025
VCT 2025: EMEA Stage 1,Group Stage,Week 2,KOI vs Karmine Corp,Icebox,KOI,12,6,6,0.0,Karmine Corp,14,6,6,2.0,1:00:42,vct_2025
VCT 2025: EMEA Stage 1,Group Stage,Week 3,KOI vs BBL Esports,Pearl,KOI,6,5,1,,BBL Esports,13,6,7,,1:05:11,vct_2025
VCT 2025: EMEA Stage 1,Group Stage,Week 3,KOI vs BBL Esports,Icebox,KOI,9,5,4,,BBL Esports,13,6,7,,47:29,vct_2025
VCT 2025: EMEA Stage 1,Group Stage,Week 3,Natus Vincere vs GIANTX,Fracture,Natus Vincere,9,6,3,,GIANTX,13,7,6,,57:45,vct_2025
VCT 2025: EMEA Stage 1,Group Stage,Week 3,Natus Vincere vs GIANTX,Pearl,Natus Vincere,13,9,4,,GIANTX,7,4,3,,49:20,vct_2025
VCT 2025: EMEA Stage 1,Group Stage,Week 3,Natus Vincere vs GIANTX,Split,Natus Vincere,13,12,1,,GIANTX,0,0,0,,29:17,vct_2025
VCT 2025: EMEA Stage 1,Group Stage,Week 3,Team Liquid vs FUT Esports,Lotus,Team Liquid,13,11,2,,FUT Esports,1,0,1,,45:25,vct_2025
VCT 2025: EMEA Stage 1,Group Stage,Week 3,Team Liquid vs FUT Esports,Split,Team Liquid,13,6,7,,FUT Esports,9,3,6,,48:29,vct_2025
VCT 2025: EMEA Stage 1,Group Stage,Week 3,Team Vitality vs Team Heretics,Haven,Team Vitality,10,6,4,,Team Heretics,13,7,6,,1:06:18,vct_2025
VCT 2025: EMEA Stage 1,Group Stage,Week 3,Team Vitality vs Team Heretics,Icebox,Team Vitality,6,5,1,,Team Heretics,13,6,7,,51:46,vct_2025
VCT 2025: EMEA Stage 1,Group Stage,Week 3,Apeks vs FNATIC,Lotus,Apeks,5,3,2,,FNATIC,13,4,9,,46:30,vct_2025
VCT 2025: EMEA Stage 1,Group Stage,Week 3,Apeks vs FNATIC,Split,Apeks,14,4,8,2.0,FNATIC,16,4,8,4.0,1:16:11,vct_2025
VCT 2025: EMEA Stage 1,Group Stage,Week 3,Karmine Corp vs Gentle Mates,Haven,Karmine Corp,14,5,7,2.0,Gentle Mates,12,5,7,0.0,1:30:25,vct_2025
VCT 2025: EMEA Stage 1,Group Stage,Week 3,Karmine Corp vs Gentle Mates,Pearl,Karmine Corp,13,10,3,,Gentle Mates,2,0,2,,1:16:48,vct_2025
VCT 2025: EMEA Stage 1,Group Stage,Week 4,Team Vitality vs Apeks,Ascent,Team Vitality,13,11,2,,Apeks,5,4,1,,1:00:54,vct_2025
VCT 2025: EMEA Stage 1,Group Stage,Week 4,Team Vitality vs Apeks,Lotus,Team Vitality,13,3,10,,Apeks,10,1,9,,58:49,vct_2025
VCT 2025: EMEA Stage 1,Group Stage,Week 4,Team Liquid vs KOI,Split,Team Liquid,13,8,5,,KOI,5,1,4,,40:07,vct_2025
VCT 2025: EMEA Stage 1,Group Stage,Week 4,Team Liquid vs KOI,Lotus,Team Liquid,13,7,6,,KOI,9,4,5,,58:57,vct_2025
VCT 2025: EMEA Stage 1,Group Stage,Week 4,Gentle Mates vs BBL Esports,Lotus,Gentle Mates,12,5,7,0.0,BBL Esports,14,5,7,2.0,1:11:51,vct_2025
VCT 2025: EMEA Stage 1,Group Stage,Week 4,Gentle Mates vs BBL Esports,Haven,Gentle Mates,2,2,0,,BBL Esports,13,3,10,,33:59,vct_2025
VCT 2025: EMEA Stage 1,Group Stage,Week 4,GIANTX vs FNATIC,Ascent,GIANTX,13,7,6,,FNATIC,10,5,5,,1:01:56,vct_2025
VCT 2025: EMEA Stage 1,Group Stage,Week 4,GIANTX vs FNATIC,Lotus,GIANTX,5,3,2,,FNATIC,13,4,9,,43:53,vct_2025
VCT 2025: EMEA Stage 1,Group Stage,Week 4,GIANTX vs FNATIC,Haven,GIANTX,10,6,4,,FNATIC,13,7,6,,51:32,vct_2025
VCT 2025: EMEA Stage 1,Group Stage,Week 4,Karmine Corp vs FUT Esports,Lotus,Karmine Corp,5,5,0,,FUT Esports,13,6,7,,45:17,vct_2025
VCT 2025: EMEA Stage 1,Group Stage,Week 4,Karmine Corp vs FUT Esports,Ascent,Karmine Corp,11,3,8,,FUT Esports,13,4,9,,53:44,vct_2025
VCT 2025: EMEA Stage 1,Group Stage,Week 4,Karmine Corp vs FUT Esports,Pearl,Karmine Corp,14,6,6,2.0,FUT Esports,12,6,6,0.0,1:26:37,vct_2025
VCT 2025: EMEA Stage 1,Group Stage,Week 4,Natus Vincere vs Team Heretics,Haven,Natus Vincere,3,2,1,,Team Heretics,13,3,10,,48:29,vct_2025
VCT 2025: EMEA Stage 1,Group Stage,Week 4,Natus Vincere vs Team Heretics,Pearl,Natus Vincere,8,3,5,,Team Heretics,13,4,9,,1:04:30,vct_2025
VCT 2025: EMEA Stage 1,Group Stage,Week 5,BBL Esports vs FUT Esports,Ascent,BBL Esports,25,7,5,13.0,FUT Esports,23,7,5,11.0,2:05:00,vct_2025
VCT 2025: EMEA Stage 1,Group Stage,Week 5,BBL Esports vs FUT Esports,Icebox,BBL Esports,13,7,6,,FUT Esports,11,6,5,,1:01:21,vct_2025
VCT 2025: EMEA Stage 1,Group Stage,Week 5,GIANTX vs Apeks,Lotus,GIANTX,13,6,7,,Apeks,7,1,6,,1:10:01,vct_2025
VCT 2025: EMEA Stage 1,Group Stage,Week 5,GIANTX vs Apeks,Ascent,GIANTX,13,9,4,,Apeks,9,6,3,,53:48,vct_2025
