Tournament,Stage,Match Type,Match Name,Map,tournament
Champions Tour 2024: China Kickoff,Group Stage,Opening (A),Trace Esports vs TYLOO,Sunset,vct_2024
Champions Tour 2024: China Kickoff,Group Stage,Opening (A),FunPlus Phoenix vs Nova Esports,Sunset,vct_2024
Champions Tour 2024: China Kickoff,Group Stage,Opening (A),FunPlus Phoenix vs Nova Esports,Lotus,vct_2024
Champions Tour 2024: China Kickoff,Group Stage,Opening (B),JDG Esports vs Titan Esports Club,Lotus,vct_2024
Champions Tour 2024: China Kickoff,Group Stage,Opening (B),JDG Esports vs Titan Esports Club,Bind,vct_2024
Champions Tour 2024: China Kickoff,Group Stage,Opening (B),Dragon Ranger Gaming vs All Gamers,Sunset,vct_2024
Champions Tour 2024: China Kickoff,Group Stage,Opening (B),Dragon Ranger Gaming vs All Gamers,Ascent,vct_2024
Champions Tour 2024: China Kickoff,Group Stage,Opening (C),Bilibili Gaming vs Wolves Esports,Ascent,vct_2024
Champions Tour 2024: China Kickoff,Group Stage,Opening (C),Bilibili Gaming vs Wolves Esports,Icebox,vct_2024
Champions Tour 2024: China Kickoff,Group Stage,Elimination (A),TYLOO vs Nova Esports,Ascent,vct_2024
Champions Tour 2024: China Kickoff,Group Stage,Elimination (A),TYLOO vs Nova Esports,Split,vct_2024
Champions Tour 2024: China Kickoff,Group Stage,Elimination (B),JDG Esports vs All Gamers,Icebox,vct_2024
Champions Tour 2024: China Kickoff,Group Stage,Elimination (B),JDG Esports vs All Gamers,Sunset,vct_2024
Champions Tour 2024: China Kickoff,Group Stage,Winner's (A),Trace Esports vs FunPlus Phoenix,Sunset,vct_2024
Champions Tour 2024: China Kickoff,Group Stage,Winner's (A),Trace Esports vs FunPlus Phoenix,Bind,vct_2024
Champions Tour 2024: China Kickoff,Group Stage,Winner's (A),Trace Esports vs FunPlus Phoenix,Lotus,vct_2024
Champions Tour 2024: China Kickoff,Group Stage,Winner's (B),Titan Esports Club vs Dragon Ranger Gaming,Icebox,vct_2024
Champions Tour 2024: China Kickoff,Group Stage,Winner's (B),Titan Esports Club vs Dragon Ranger Gaming,Split,vct_2024
Champions Tour 2024: China Kickoff,Group Stage,Winner's (B),Titan Esports Club vs Dragon Ranger Gaming,Bind,vct_2024
Champions Tour 2024: China Kickoff,Group Stage,Winner's (C),Wolves Esports vs EDward Gaming,Bind,vct_2024
Champions Tour 2024: China Kickoff,Group Stage,Winner's (C),Wolves Esports vs EDward Gaming,Ascent,vct_2024
Champions Tour 2024: China Kickoff,Group Stage,Winner's (C),Wolves Esports vs EDward Gaming,Breeze,vct_2024
Champions Tour 2024: China Kickoff,Group Stage,Decider (A),Trace Esports vs Nova Esports,Split,vct_2024
Champions Tour 2024: China Kickoff,Group Stage,Decider (A),Trace Esports vs Nova Esports,Lotus,vct_2024
Champions Tour 2024: China Kickoff,Group Stage,Decider (B),Titan Esports Club vs JDG Esports,Bind,vct_2024
Champions Tour 2024: China Kickoff,Group Stage,Decider (B),Titan Esports Club vs JDG Esports,Icebox,vct_2024
Champions Tour 2024: China Kickoff,Group Stage,Decider (B),Titan Esports Club vs JDG Esports,Lotus,vct_2024
Champions Tour 2024: China Kickoff,Group Stage,Decider (C),Wolves Esports vs Bilibili Gaming,Sunset,vct_2024
Champions Tour 2024: China Kickoff,Group Stage,Decider (C),Wolves Esports vs Bilibili Gaming,Icebox,vct_2024
Champions Tour 2024: China Kickoff,Play-Ins,Round-Robin,Trace Esports vs Titan Esports Club,Breeze,vct_2024
Champions Tour 2024: China Kickoff,Play-Ins,Round-Robin,Trace Esports vs Titan Esports Club,Lotus,vct_2024
Champions Tour 2024: China Kickoff,Play-Ins,Round-Robin,Trace Esports vs Titan Esports Club,Split,vct_2024
Champions Tour 2024: China Kickoff,Play-Ins,Round-Robin,Bilibili Gaming vs Titan Esports Club,Lotus,vct_2024
Champions Tour 2024: China Kickoff,Play-Ins,Round-Robin,Bilibili Gaming vs Titan Esports Club,Ascent,vct_2024
Champions Tour 2024: China Kickoff,Play-Ins,Round-Robin,Bilibili Gaming vs Trace Esports,Lotus,vct_2024
Champions Tour 2024: China Kickoff,Play-Ins,Round-Robin,Bilibili Gaming vs Trace Esports,Sunset,vct_2024
Champions Tour 2024: China Kickoff,Play-Ins,Round-Robin,Bilibili Gaming vs Trace Esports,Bind,vct_2024
Champions Tour 2024: China Kickoff,Playoffs,Semifinals,FunPlus Phoenix vs Dragon Ranger Gaming,Ascent,vct_2024
Champions Tour 2024: China Kickoff,Playoffs,Semifinals,FunPlus Phoenix vs Dragon Ranger Gaming,Breeze,vct_2024
Champions Tour 2024: China Kickoff,Playoffs,Semifinals,EDward Gaming vs Trace Esports,Sunset,vct_2024
Champions Tour 2024: China Kickoff,Playoffs,Semifinals,EDward Gaming vs Trace Esports,Bind,vct_2024
Champions Tour 2024: China Kickoff,Playoffs,Grand Final,FunPlus Phoenix vs EDward Gaming,Breeze,vct_2024
Champions Tour 2024: China Kickoff,Playoffs,Grand Final,FunPlus Phoenix vs EDward Gaming,Split,vct_2024
Champions Tour 2024: China Kickoff,Playoffs,Grand Final,FunPlus Phoenix vs EDward Gaming,Icebox,vct_2024
Champions Tour 2024: China Kickoff,Playoffs,Grand Final,FunPlus Phoenix vs EDward Gaming,Ascent,vct_2024
Champions Tour 2024: EMEA Kickoff,Group Stage,Opening (A),FUT Esports vs Team Heretics,Lotus,vct_2024
Champions Tour 2024: EMEA Kickoff,Group Stage,Opening (A),FUT Esports vs Team Heretics,Bind,vct_2024
Champions Tour 2024: EMEA Kickoff,Group Stage,Opening (A),GIANTX vs Karmine Corp,Split,vct_2024
Champions Tour 2024: EMEA Kickoff,Group Stage,Opening (A),GIANTX vs Karmine Corp,Sunset,vct_2024
Champions Tour 2024: EMEA Kickoff,Group Stage,Opening (A),GIANTX vs Karmine Corp,Lotus,vct_2024
Champions Tour 2024: EMEA Kickoff,Group Stage,Opening (B),Natus Vincere vs BBL Esports,Bind,vct_2024
Champions Tour 2024: EMEA Kickoff,Group Stage,Opening (B),Natus Vincere vs BBL Esports,Ascent,vct_2024
Champions Tour 2024: EMEA Kickoff,Group Stage,Opening (B),Natus Vincere vs BBL Esports,Breeze,vct_2024
Champions Tour 2024: EMEA Kickoff,Group Stage,Opening (B),Team Liquid vs KOI,Icebox,vct_2024
Champions Tour 2024: EMEA Kickoff,Group Stage,Opening (B),Team Liquid vs KOI,Bind,vct_2024
Champions Tour 2024: EMEA Kickoff,Group Stage,Opening (C),Team Vitality vs Gentle Mates,Sunset,vct_2024
Champions Tour 2024: EMEA Kickoff,Group Stage,Opening (C),Team Vitality vs Gentle Mates,Lotus,vct_2024
Champions Tour 2024: EMEA Kickoff,Group Stage,Winner's (A),Team Heretics vs Karmine Corp,Split,vct_2024
Champions Tour 2024: EMEA Kickoff,Group Stage,Winner's (A),Team Heretics vs Karmine Corp,Lotus,vct_2024
Champions Tour 2024: EMEA Kickoff,Group Stage,Elimination (A),FUT Esports vs GIANTX,Split,vct_2024
Champions Tour 2024: EMEA Kickoff,Group Stage,Elimination (A),FUT Esports vs GIANTX,Icebox,vct_2024
Champions Tour 2024: EMEA Kickoff,Group Stage,Elimination (A),FUT Esports vs GIANTX,Sunset,vct_2024
Champions Tour 2024: EMEA Kickoff,Group Stage,Winner's (B),Natus Vincere vs Team Liquid,Split,vct_2024
Champions Tour 2024: EMEA Kickoff,Group Stage,Winner's (B),Natus Vincere vs Team Liquid,Breeze,vct_2024
Champions Tour 2024: EMEA Kickoff,Group Stage,Elimination (B),BBL Esports vs KOI,Bind,vct_2024
Champions Tour 2024: EMEA Kickoff,Group Stage,Elimination (B),BBL Esports vs KOI,Split,vct_2024
Champions Tour 2024: EMEA Kickoff,Group Stage,Winner's (C),Team Vitality vs FNATIC,Lotus,vct_2024
Champions Tour 2024: EMEA Kickoff,Group Stage,Winner's (C),Team Vitality vs FNATIC,Ascent,vct_2024
Champions Tour 2024: EMEA Kickoff,Group Stage,Decider (C),Team Vitality vs Gentle Mates,Breeze,vct_2024
Champions Tour 2024: EMEA Kickoff,Group Stage,Decider (C),Team Vitality vs Gentle Mates,Lotus,vct_2024
Champions Tour 2024: EMEA Kickoff,Group Stage,Decider (C),Team Vitality vs Gentle Mates,Sunset,vct_2024
Champions Tour 2024: EMEA Kickoff,Group Stage,Decider (A),Karmine Corp vs FUT Esports,Lotus,vct_2024
Champions Tour 2024: EMEA Kickoff,Group Stage,Decider (A),Karmine Corp vs FUT Esports,Bind,vct_2024
Champions Tour 2024: EMEA Kickoff,Group Stage,Decider (A),Karmine Corp vs FUT Esports,Sunset,vct_2024
Champions Tour 2024: EMEA Kickoff,Group Stage,Decider (B),Team Liquid vs KOI,Sunset,vct_2024
Champions Tour 2024: EMEA Kickoff,Group Stage,Decider (B),Team Liquid vs KOI,Icebox,vct_2024
Champions Tour 2024: EMEA Kickoff,Group Stage,Decider (B),Team Liquid vs KOI,Split,vct_2024
Champions Tour 2024: EMEA Kickoff,Play-In Stage,Play-ins,Karmine Corp vs Team Vitality,Sunset,vct_2024
Champions Tour 2024: EMEA Kickoff,Play-In Stage,Play-ins,Karmine Corp vs Team Vitality,Ascent,vct_2024
Champions Tour 2024: EMEA Kickoff,Play-In Stage,Play-ins,KOI vs Team Vitality,Sunset,vct_2024
Champions Tour 2024: EMEA Kickoff,Play-In Stage,Play-ins,KOI vs Team Vitality,Breeze,vct_2024
Champions Tour 2024: EMEA Kickoff,Play-In Stage,Play-ins,Karmine Corp vs KOI,Sunset,vct_2024
Champions Tour 2024: EMEA Kickoff,Play-In Stage,Play-ins,Karmine Corp vs KOI,Bind,vct_2024
Champions Tour 2024: EMEA Kickoff,Playoffs,Semifinals,Team Heretics vs Natus Vincere,Sunset,vct_2024
Champions Tour 2024: EMEA Kickoff,Playoffs,Semifinals,Team Heretics vs Natus Vincere,Breeze,vct_2024
Champions Tour 2024: EMEA Kickoff,Playoffs,Semifinals,FNATIC vs Karmine Corp,Lotus,vct_2024
Champions Tour 2024: EMEA Kickoff,Playoffs,Semifinals,FNATIC vs Karmine Corp,Split,vct_2024
Champions Tour 2024: EMEA Kickoff,Playoffs,Grand Final,Team Heretics vs Karmine Corp,Sunset,vct_2024
Champions Tour 2024: EMEA Kickoff,Playoffs,Grand Final,Team Heretics vs Karmine Corp,Lotus,vct_2024
Champions Tour 2024: EMEA Kickoff,Playoffs,Grand Final,Team Heretics vs Karmine Corp,Icebox,vct_2024
Champions Tour 2024: EMEA Kickoff,Playoffs,Grand Final,Team Heretics vs Karmine Corp,Split,vct_2024
Champions Tour 2024: Pacific Kickoff,Group Stage,Opening (A),T1 vs BLEED,Breeze,vct_2024
Champions Tour 2024: Pacific Kickoff,Group Stage,Opening (A),T1 vs BLEED,Lotus,vct_2024
Champions Tour 2024: Pacific Kickoff,Group Stage,Opening (C),Gen.G vs Rex Regum Qeon,Icebox,vct_2024
Champions Tour 2024: Pacific Kickoff,Group Stage,Opening (C),Gen.G vs Rex Regum Qeon,Split,vct_2024
Champions Tour 2024: Pacific Kickoff,Group Stage,Opening (C),Gen.G vs Rex Regum Qeon,Sunset,vct_2024
Champions Tour 2024: Pacific Kickoff,Group Stage,Opening (A),ZETA DIVISION vs Global Esports,Bind,vct_2024
Champions Tour 2024: Pacific Kickoff,Group Stage,Opening (A),ZETA DIVISION vs Global Esports,Icebox,vct_2024
Champions Tour 2024: Pacific Kickoff,Group Stage,Opening (B),Team Secret vs Talon Esports,Breeze,vct_2024
Champions Tour 2024: Pacific Kickoff,Group Stage,Opening (B),Team Secret vs Talon Esports,Ascent,vct_2024
Champions Tour 2024: Pacific Kickoff,Group Stage,Opening (B),DRX vs DetonatioN FocusMe,Lotus,vct_2024
Champions Tour 2024: Pacific Kickoff,Group Stage,Opening (B),DRX vs DetonatioN FocusMe,Breeze,vct_2024
Champions Tour 2024: Pacific Kickoff,Group Stage,Winner's (C),Gen.G vs Paper Rex,Breeze,vct_2024
Champions Tour 2024: Pacific Kickoff,Group Stage,Winner's (C),Gen.G vs Paper Rex,Lotus,vct_2024
Champions Tour 2024: Pacific Kickoff,Group Stage,Winner's (C),Gen.G vs Paper Rex,Sunset,vct_2024
Champions Tour 2024: Pacific Kickoff,Group Stage,Elimination (A),BLEED vs Global Esports,Sunset,vct_2024
Champions Tour 2024: Pacific Kickoff,Group Stage,Elimination (A),BLEED vs Global Esports,Icebox,vct_2024
Champions Tour 2024: Pacific Kickoff,Group Stage,Elimination (A),BLEED vs Global Esports,Split,vct_2024
Champions Tour 2024: Pacific Kickoff,Group Stage,Winner's (A),T1 vs ZETA DIVISION,Ascent,vct_2024
Champions Tour 2024: Pacific Kickoff,Group Stage,Winner's (A),T1 vs ZETA DIVISION,Lotus,vct_2024
Champions Tour 2024: Pacific Kickoff,Group Stage,Winner's (A),T1 vs ZETA DIVISION,Sunset,vct_2024
Champions Tour 2024: Pacific Kickoff,Group Stage,Elimination (B),DetonatioN FocusMe vs Team Secret,Lotus,vct_2024
Champions Tour 2024: Pacific Kickoff,Group Stage,Elimination (B),DetonatioN FocusMe vs Team Secret,Breeze,vct_2024
Champions Tour 2024: Pacific Kickoff,Group Stage,Winner's (B),DRX vs Talon Esports,Split,vct_2024
Champions Tour 2024: Pacific Kickoff,Group Stage,Winner's (B),DRX vs Talon Esports,Ascent,vct_2024
Champions Tour 2024: Pacific Kickoff,Group Stage,Decider (C),Gen.G vs Rex Regum Qeon,Lotus,vct_2024
Champions Tour 2024: Pacific Kickoff,Group Stage,Decider (C),Gen.G vs Rex Regum Qeon,Breeze,vct_2024
Champions Tour 2024: Pacific Kickoff,Group Stage,Decider (C),Gen.G vs Rex Regum Qeon,Icebox,vct_2024
Champions Tour 2024: Pacific Kickoff,Group Stage,Decider (B),Talon Esports vs Team Secret,Breeze,vct_2024
Champions Tour 2024: Pacific Kickoff,Group Stage,Decider (B),Talon Esports vs Team Secret,Ascent,vct_2024
Champions Tour 2024: Pacific Kickoff,Group Stage,Decider (A),ZETA DIVISION vs Global Esports,Bind,vct_2024
Champions Tour 2024: Pacific Kickoff,Group Stage,Decider (A),ZETA DIVISION vs Global Esports,Lotus,vct_2024
Champions Tour 2024: Pacific Kickoff,Play-Ins,Play-ins,Team Secret vs Gen.G,Breeze,vct_2024
Champions Tour 2024: Pacific Kickoff,Play-Ins,Play-ins,Team Secret vs Gen.G,Lotus,vct_2024
Champions Tour 2024: Pacific Kickoff,Play-Ins,Play-ins,Team Secret vs Gen.G,Icebox,vct_2024
Champions Tour 2024: Pacific Kickoff,Play-Ins,Play-ins,ZETA DIVISION vs Team Secret,Icebox,vct_2024
Champions Tour 2024: Pacific Kickoff,Play-Ins,Play-ins,ZETA DIVISION vs Team Secret,Ascent,vct_2024
Champions Tour 2024: Pacific Kickoff,Play-Ins,Play-ins,Gen.G vs ZETA DIVISION,Icebox,vct_2024
Champions Tour 2024: Pacific Kickoff,Play-Ins,Play-ins,Gen.G vs ZETA DIVISION,Ascent,vct_2024
Champions Tour 2024: Pacific Kickoff,Playoffs,Semifinals,T1 vs Paper Rex,Split,vct_2024
Champions Tour 2024: Pacific Kickoff,Playoffs,Semifinals,T1 vs Paper Rex,Ascent,vct_2024
Champions Tour 2024: Pacific Kickoff,Playoffs,Semifinals,DRX vs Gen.G,Bind,vct_2024
Champions Tour 2024: Pacific Kickoff,Playoffs,Semifinals,DRX vs Gen.G,Lotus,vct_2024
Champions Tour 2024: Pacific Kickoff,Playoffs,Grand Final,Paper Rex vs Gen.G,Ascent,vct_2024
Champions Tour 2024: Pacific Kickoff,Playoffs,Grand Final,Paper Rex vs Gen.G,Split,vct_2024
Champions Tour 2024: Pacific Kickoff,Playoffs,Grand Final,Paper Rex vs Gen.G,Lotus,vct_2024
Champions Tour 2024: Pacific Kickoff,Playoffs,Grand Final,Paper Rex vs Gen.G,Bind,vct_2024
Valorant Champions 2025,Group Stage,Opening (A),Paper Rex vs Xi Lai Gaming,Bind,vct_2025
Valorant Champions 2025,Group Stage,Opening (A),Paper Rex vs Xi Lai Gaming,Sunset,vct_2025
Valorant Champions 2025,Group Stage,Opening (A),GIANTX vs Sentinels,Corrode,vct_2025
Valorant Champions 2025,Group Stage,Opening (A),GIANTX vs Sentinels,Sunset,vct_2025
Valorant Champions 2025,Group Stage,Opening (A),GIANTX vs Sentinels,Haven,vct_2025
Valorant Champions 2025,Group Stage,Opening (C),NRG vs EDward Gaming,Abyss,vct_2025
Valorant Champions 2025,Group Stage,Opening (C),NRG vs EDward Gaming,Corrode,vct_2025
Valorant Champions 2025,Group Stage,Opening (C),Team Liquid vs DRX,Abyss,vct_2025
Valorant Champions 2025,Group Stage,Opening (C),Team Liquid vs DRX,Bind,vct_2025
Valorant Champions 2025,Group Stage,Opening (D),Dragon Ranger Gaming vs T1,Lotus,vct_2025
Valorant Champions 2025,Group Stage,Opening (D),Dragon Ranger Gaming vs T1,Sunset,vct_2025
Valorant Champions 2025,Group Stage,Opening (D),G2 Esports vs Team Heretics,Corrode,vct_2025
Valorant Champions 2025,Group Stage,Opening (D),G2 Esports vs Team Heretics,Lotus,vct_2025
Valorant Champions 2025,Group Stage,Opening (B),Bilibili Gaming vs MIBR,Haven,vct_2025
Valorant Champions 2025,Group Stage,Opening (B),Bilibili Gaming vs MIBR,Corrode,vct_2025
Valorant Champions 2025,Group Stage,Opening (B),Rex Regum Qeon vs FNATIC,Ascent,vct_2025
Valorant Champions 2025,Group Stage,Opening (B),Rex Regum Qeon vs FNATIC,Abyss,vct_2025
Valorant Champions 2025,Group Stage,Winner's (A),Paper Rex vs GIANTX,Ascent,vct_2025
Valorant Champions 2025,Group Stage,Winner's (A),Paper Rex vs GIANTX,Lotus,vct_2025
Valorant Champions 2025,Group Stage,Winner's (A),Paper Rex vs GIANTX,Sunset,vct_2025
Valorant Champions 2025,Group Stage,Winner's (C),DRX vs NRG,Haven,vct_2025
Valorant Champions 2025,Group Stage,Winner's (C),DRX vs NRG,Corrode,vct_2025
Valorant Champions 2025,Group Stage,Winner's (C),DRX vs NRG,Lotus,vct_2025
Valorant Champions 2025,Group Stage,Winner's (D),Team Heretics vs T1,Lotus,vct_2025
Valorant Champions 2025,Group Stage,Winner's (D),Team Heretics vs T1,Sunset,vct_2025
Valorant Champions 2025,Group Stage,Winner's (B),MIBR vs FNATIC,Bind,vct_2025
Valorant Champions 2025,Group Stage,Winner's (B),MIBR vs FNATIC,Abyss,vct_2025
Valorant Champions 2025,Group Stage,Winner's (B),MIBR vs FNATIC,Haven,vct_2025
Valorant Champions 2025,Group Stage,Elimination (C),Team Liquid vs EDward Gaming,Sunset,vct_2025
Valorant Champions 2025,Group Stage,Elimination (C),Team Liquid vs EDward Gaming,Abyss,vct_2025
Valorant Champions 2025,Group Stage,Elimination (C),Team Liquid vs EDward Gaming,Bind,vct_2025
Valorant Champions 2025,Group Stage,Elimination (A),Xi Lai Gaming vs Sentinels,Abyss,vct_2025
Valorant Champions 2025,Group Stage,Elimination (A),Xi Lai Gaming vs Sentinels,Lotus,vct_2025
Valorant Champions 2025,Group Stage,Elimination (A),Xi Lai Gaming vs Sentinels,Haven,vct_2025
Valorant Champions 2025,Group Stage,Elimination (B),Bilibili Gaming vs Rex Regum Qeon,Sunset,vct_2025
Valorant Champions 2025,Group Stage,Elimination (B),Bilibili Gaming vs Rex Regum Qeon,Lotus,vct_2025
Valorant Champions 2025,Group Stage,Elimination (B),Bilibili Gaming vs Rex Regum Qeon,Abyss,vct_2025
Valorant Champions 2025,Group Stage,Elimination (D),G2 Esports vs Dragon Ranger Gaming,Lotus,vct_2025
Valorant Champions 2025,Group Stage,Elimination (D),G2 Esports vs Dragon Ranger Gaming,Abyss,vct_2025
Valorant Champions 2025,Group Stage,Decider (C),DRX vs Team Liquid,Corrode,vct_2025
Valorant Champions 2025,Group Stage,Decider (C),DRX vs Team Liquid,Abyss,vct_2025
Valorant Champions 2025,Group Stage,Decider (A),GIANTX vs Xi Lai Gaming,Bind,vct_2025
Valorant Champions 2025,Group Stage,Decider (A),GIANTX vs Xi Lai Gaming,Ascent,vct_2025
Valorant Champions 2025,Group Stage,Decider (D),T1 vs G2 Esports,Lotus,vct_2025
Valorant Champions 2025,Group Stage,Decider (D),T1 vs G2 Esports,Corrode,vct_2025
Valorant Champions 2025,Group Stage,Decider (B),MIBR vs Rex Regum Qeon,Corrode,vct_2025
Valorant Champions 2025,Group Stage,Decider (B),MIBR vs Rex Regum Qeon,Abyss,vct_2025
Valorant Champions 2025,Playoffs,Upper Quarterfinals,Paper Rex vs G2 Esports,Lotus,vct_2025
Valorant Champions 2025,Playoffs,Upper Quarterfinals,Paper Rex vs G2 Esports,Corrode,vct_2025
Valorant Champions 2025,Playoffs,Upper Quarterfinals,Paper Rex vs G2 Esports,Ascent,vct_2025
Valorant Champions 2025,Playoffs,Upper Quarterfinals,FNATIC vs DRX,Haven,vct_2025
Valorant Champions 2025,Playoffs,Upper Quarterfinals,FNATIC vs DRX,Ascent,vct_2025
Valorant Champions 2025,Playoffs,Upper Quarterfinals,FNATIC vs DRX,Lotus,vct_2025
Valorant Champions 2025,Playoffs,Upper Quarterfinals,Team Heretics vs MIBR,Corrode,vct_2025
Valorant Champions 2025,Playoffs,Upper Quarterfinals,Team Heretics vs MIBR,Sunset,vct_2025
Valorant Champions 2025,Playoffs,Upper Quarterfinals,NRG vs GIANTX,Haven,vct_2025
Valorant Champions 2025,Playoffs,Upper Quarterfinals,NRG vs GIANTX,Lotus,vct_2025
Valorant Champions 2025,Playoffs,Lower Round 1,DRX vs G2 Esports,Lotus,vct_2025
Valorant Champions 2025,Playoffs,Lower Round 1,DRX vs G2 Esports,Abyss,vct_2025
Valorant Champions 2025,Playoffs,Lower Round 1,DRX vs G2 Esports,Bind,vct_2025
Valorant Champions 2025,Playoffs,Lower Round 1,Team Heretics vs GIANTX,Ascent,vct_2025
Valorant Champions 2025,Playoffs,Lower Round 1,Team Heretics vs GIANTX,Lotus,vct_2025
Valorant Champions 2025,Playoffs,Lower Round 1,Team Heretics vs GIANTX,Bind,vct_2025
Valorant Champions 2025,Playoffs,Upper Semifinals,FNATIC vs Paper Rex,Bind,vct_2025
Valorant Champions 2025,Playoffs,Upper Semifinals,FNATIC vs Paper Rex,Haven,vct_2025
Valorant Champions 2025,Playoffs,Upper Semifinals,FNATIC vs Paper Rex,Lotus,vct_2025
Valorant Champions 2025,Playoffs,Upper Semifinals,MIBR vs NRG,Abyss,vct_2025
Valorant Champions 2025,Playoffs,Upper Semifinals,MIBR vs NRG,Haven,vct_2025
Valorant Champions 2025,Playoffs,Upper Semifinals,MIBR vs NRG,Corrode,vct_2025
Valorant Champions 2025,Playoffs,Lower Round 2,Paper Rex vs Team Heretics,Ascent,vct_2025
Valorant Champions 2025,Playoffs,Lower Round 2,Paper Rex vs Team Heretics,Bind,vct_2025
Valorant Champions 2025,Playoffs,Lower Round 2,Paper Rex vs Team Heretics,Lotus,vct_2025
Valorant Champions 2025,Playoffs,Lower Round 2,MIBR vs DRX,Sunset,vct_2025
Valorant Champions 2025,Playoffs,Lower Round 2,MIBR vs DRX,Ascent,vct_2025
Valorant Champions 2025,Playoffs,Lower Round 2,MIBR vs DRX,Bind,vct_2025
Valorant Champions 2025,Playoffs,Upper Final,FNATIC vs NRG,Ascent,vct_2025
Valorant Champions 2025,Playoffs,Upper Final,FNATIC vs NRG,Abyss,vct_2025
Valorant Champions 2025,Playoffs,Lower Round 3,DRX vs Paper Rex,Ascent,vct_2025
Valorant Champions 2025,Playoffs,Lower Round 3,DRX vs Paper Rex,Lotus,vct_2025
Valorant Champions 2025,Playoffs,Lower Final,FNATIC vs DRX,Sunset,vct_2025
Valorant Champions 2025,Playoffs,Lower Final,FNATIC vs DRX,Corrode,vct_2025
Valorant Champions 2025,Playoffs,Lower Final,FNATIC vs DRX,Haven,vct_2025
Valorant Champions 2025,Playoffs,Lower Final,FNATIC vs DRX,Bind,vct_2025
Valorant Champions 2025,Playoffs,Grand Final,NRG vs FNATIC,Corrode,vct_2025
Valorant Champions 2025,Playoffs,Grand Final,NRG vs FNATIC,Lotus,vct_2025
