Tournament,Tournament ID,Stage,Stage ID,Match Type,Match Name,Match ID,Map,Game ID,tournament
Champions Tour 2024: EMEA Stage 1,1998,Regular Season,3825,Week 1,KOI vs Team Liquid,318913,Split,164094,vct_2024
Champions Tour 2024: EMEA Stage 1,1998,Regular Season,3825,Week 1,KOI vs Team Liquid,318913,Ascent,164095,vct_2024
Champions Tour 2024: EMEA Stage 1,1998,Regular Season,3825,Week 1,Team Vitality vs Natus Vincere,318914,Bind,164097,vct_2024
Champions Tour 2024: EMEA Stage 1,1998,Regular Season,3825,Week 1,Team Vitality vs Natus Vincere,318914,Lotus,164098,vct_2024
Champions Tour 2024: EMEA Stage 1,1998,Regular Season,3825,Week 1,FNATIC vs Team Heretics,318915,Icebox,164100,vct_2024
Champions Tour 2024: EMEA Stage 1,1998,Regular Season,3825,Week 1,FNATIC vs Team Heretics,318915,Lotus,164101,vct_2024
Champions Tour 2024: EMEA Stage 1,1998,Regular Season,3825,Week 1,Team Liquid vs FUT Esports,318916,Split,164103,vct_2024
Champions Tour 2024: EMEA Stage 1,1998,Regular Season,3825,Week 1,Team Liquid vs FUT Esports,318916,Icebox,164104,vct_2024
Champions Tour 2024: EMEA Stage 1,1998,Regular Season,3825,Week 1,BBL Esports vs Gentle Mates,318917,Ascent,164106,vct_2024
Champions Tour 2024: EMEA Stage 1,1998,Regular Season,3825,Week 1,BBL Esports vs Gentle Mates,318917,Sunset,164107,vct_2024
Champions Tour 2024: EMEA Stage 1,1998,Regular Season,3825,Week 2,Karmine Corp vs FUT Esports,318918,Bind,164109,vct_2024
Champions Tour 2024: EMEA Stage 1,1998,Regular Season,3825,Week 2,Karmine Corp vs FUT Esports,318918,Lotus,164110,vct_2024
Champions Tour 2024: EMEA Stage 1,1998,Regular Season,3825,Week 2,Karmine Corp vs FUT Esports,318918,Breeze,164111,vct_2024
Champions Tour 2024: EMEA Stage 1,1998,Regular Season,3825,Week 2,Team Vitality vs Team Heretics,318919,Breeze,164112,vct_2024
Champions Tour 2024: EMEA Stage 1,1998,Regular Season,3825,Week 2,Team Vitality vs Team Heretics,318919,Sunset,164113,vct_2024
Champions Tour 2024: EMEA Stage 1,1998,Regular Season,3825,Week 2,Team Vitality vs Team Heretics,318919,Icebox,164114,vct_2024
Champions Tour 2024: EMEA Stage 1,1998,Regular Season,3825,Week 2,Team Liquid vs Natus Vincere,318920,Lotus,164115,vct_2024
Champions Tour 2024: EMEA Stage 1,1998,Regular Season,3825,Week 2,Team Liquid vs Natus Vincere,318920,Split,164116,vct_2024
Champions Tour 2024: EMEA Stage 1,1998,Regular Season,3825,Week 2,Team Liquid vs Natus Vincere,318920,Ascent,164117,vct_2024
Champions Tour 2024: EMEA Stage 1,1998,Regular Season,3825,Week 2,BBL Esports vs KOI,318921,Breeze,164118,vct_2024
Champions Tour 2024: EMEA Stage 1,1998,Regular Season,3825,Week 2,BBL Esports vs KOI,318921,Icebox,164119,vct_2024
Champions Tour 2024: EMEA Stage 1,1998,Regular Season,3825,Week 2,FNATIC vs GIANTX,318922,Bind,164121,vct_2024
Champions Tour 2024: EMEA Stage 1,1998,Regular Season,3825,Week 2,FNATIC vs GIANTX,318922,Breeze,164122,vct_2024
Champions Tour 2024: EMEA Stage 1,1998,Regular Season,3825,Week 2,FNATIC vs GIANTX,318922,Split,164123,vct_2024
Champions Tour 2024: EMEA Stage 1,1998,Regular Season,3825,Week 2,Karmine Corp vs Gentle Mates,318923,Split,164124,vct_2024
Champions Tour 2024: EMEA Stage 1,1998,Regular Season,3825,Week 2,Karmine Corp vs Gentle Mates,318923,Icebox,164125,vct_2024
Champions Tour 2024: EMEA Stage 1,1998,Regular Season,3825,Week 3,Gentle Mates vs FNATIC,318924,Breeze,164127,vct_2024
Champions Tour 2024: EMEA Stage 1,1998,Regular Season,3825,Week 3,Gentle Mates vs FNATIC,318924,Lotus,164128,vct_2024
Champions Tour 2024: EMEA Stage 1,1998,Regular Season,3825,Week 3,Karmine Corp vs Natus Vincere,318925,Bind,164130,vct_2024
Champions Tour 2024: EMEA Stage 1,1998,Regular Season,3825,Week 3,Karmine Corp vs Natus Vincere,318925,Sunset,164131,vct_2024
Champions Tour 2024: EMEA Stage 1,1998,Regular Season,3825,Week 3,Karmine Corp vs Natus Vincere,318925,Split,164132,vct_2024
Champions Tour 2024: EMEA Stage 1,1998,Regular Season,3825,Week 3,BBL Esports vs Team Heretics,318926,Split,164133,vct_2024
Champions Tour 2024: EMEA Stage 1,1998,Regular Season,3825,Week 3,BBL Esports vs Team Heretics,318926,Sunset,164134,vct_2024
Champions Tour 2024: EMEA Stage 1,1998,Regular Season,3825,Week 3,Team Vitality vs FUT Esports,318927,Ascent,164136,vct_2024
Champions Tour 2024: EMEA Stage 1,1998,Regular Season,3825,Week 3,Team Vitality vs FUT Esports,318927,Icebox,164137,vct_2024
Champions Tour 2024: EMEA Stage 1,1998,Regular Season,3825,Week 3,Team Vitality vs FUT Esports,318927,Sunset,164138,vct_2024
Champions Tour 2024: EMEA Stage 1,1998,Regular Season,3825,Week 3,Team Liquid vs GIANTX,318928,Lotus,164139,vct_2024
Champions Tour 2024: EMEA Stage 1,1998,Regular Season,3825,Week 3,Team Liquid vs GIANTX,318928,Icebox,164140,vct_2024
Champions Tour 2024: EMEA Stage 1,1998,Regular Season,3825,Week 3,Team Liquid vs GIANTX,318928,Ascent,164141,vct_2024
Champions Tour 2024: EMEA Stage 1,1998,Regular Season,3825,Week 3,FNATIC vs KOI,318929,Bind,164142,vct_2024
Champions Tour 2024: EMEA Stage 1,1998,Regular Season,3825,Week 3,FNATIC vs KOI,318929,Icebox,164143,vct_2024
Champions Tour 2024: EMEA Stage 1,1998,Regular Season,3825,Week 4,Team Liquid vs Team Heretics,318930,Sunset,164145,vct_2024
Champions Tour 2024: EMEA Stage 1,1998,Regular Season,3825,Week 4,Team Liquid vs Team Heretics,318930,Bind,164146,vct_2024
Champions Tour 2024: EMEA Stage 1,1998,Regular Season,3825,Week 4,Team Vitality vs Gentle Mates,318931,Icebox,164148,vct_2024
Champions Tour 2024: EMEA Stage 1,1998,Regular Season,3825,Week 4,Team Vitality vs Gentle Mates,318931,Sunset,164149,vct_2024
Champions Tour 2024: EMEA Stage 1,1998,Regular Season,3825,Week 4,FNATIC vs FUT Esports,318932,Split,164151,vct_2024
Champions Tour 2024: EMEA Stage 1,1998,Regular Season,3825,Week 4,FNATIC vs FUT Esports,318932,Lotus,164152,vct_2024
Champions Tour 2024: EMEA Stage 1,1998,Regular Season,3825,Week 4,BBL Esports vs Natus Vincere,318933,Ascent,164154,vct_2024
Champions Tour 2024: EMEA Stage 1,1998,Regular Season,3825,Week 4,BBL Esports vs Natus Vincere,318933,Sunset,164155,vct_2024
Champions Tour 2024: EMEA Stage 1,1998,Regular Season,3825,Week 4,BBL Esports vs Natus Vincere,318933,Split,164156,vct_2024
Champions Tour 2024: EMEA Stage 1,1998,Regular Season,3825,Week 4,Team Vitality vs GIANTX,318934,Lotus,164157,vct_2024
Champions Tour 2024: EMEA Stage 1,1998,Regular Season,3825,Week 4,Team Vitality vs GIANTX,318934,Breeze,164158,vct_2024
Champions Tour 2024: EMEA Stage 1,1998,Regular Season,3825,Week 4,Team Vitality vs GIANTX,318934,Sunset,164159,vct_2024
Champions Tour 2024: EMEA Stage 1,1998,Regular Season,3825,Week 4,Karmine Corp vs KOI,318935,Sunset,164160,vct_2024
Champions Tour 2024: EMEA Stage 1,1998,Regular Season,3825,Week 4,Karmine Corp vs KOI,318935,Icebox,164161,vct_2024
Champions Tour 2024: EMEA Stage 1,1998,Regular Season,3825,Week 4,Karmine Corp vs KOI,318935,Bind,164162,vct_2024
Champions Tour 2024: EMEA Stage 1,1998,Regular Season,3825,Week 5,BBL Esports vs GIANTX,318936,Bind,164163,vct_2024
Champions Tour 2024: EMEA Stage 1,1998,Regular Season,3825,Week 5,BBL Esports vs GIANTX,318936,Sunset,164164,vct_2024
Champions Tour 2024: EMEA Stage 1,1998,Regular Season,3825,Week 5,Karmine Corp vs Team Heretics,318937,Icebox,164166,vct_2024
Champions Tour 2024: EMEA Stage 1,1998,Regular Season,3825,Week 5,Karmine Corp vs Team Heretics,318937,Lotus,164167,vct_2024
Champions Tour 2024: EMEA Stage 1,1998,Regular Season,3825,Week 5,Karmine Corp vs Team Heretics,318937,Bind,164168,vct_2024
Champions Tour 2024: EMEA Stage 1,1998,Regular Season,3825,Week 5,Team Vitality vs KOI,318938,Split,164169,vct_2024
Champions Tour 2024: EMEA Stage 1,1998,Regular Season,3825,Week 5,Team Vitality vs KOI,318938,Breeze,164170,vct_2024
Champions Tour 2024: EMEA Stage 1,1998,Regular Season,3825,Week 5,Team Vitality vs KOI,318938,Icebox,164171,vct_2024
Champions Tour 2024: EMEA Stage 1,1998,Regular Season,3825,Week 5,Natus Vincere vs FNATIC,318939,Breeze,164172,vct_2024
Champions Tour 2024: EMEA Stage 1,1998,Regular Season,3825,Week 5,Natus Vincere vs FNATIC,318939,Ascent,164173,vct_2024
Champions Tour 2024: EMEA Stage 1,1998,Regular Season,3825,Week 5,Natus Vincere vs FNATIC,318939,Bind,164174,vct_2024
Champions Tour 2024: EMEA Stage 1,1998,Regular Season,3825,Week 5,Team Liquid vs Gentle Mates,318940,Lotus,164175,vct_2024
Champions Tour 2024: EMEA Stage 1,1998,Regular Season,3825,Week 5,Team Liquid vs Gentle Mates,318940,Icebox,164176,vct_2024
Champions Tour 2024: EMEA Stage 1,1998,Regular Season,3825,Week 5,BBL Esports vs FUT Esports,318941,Bind,164178,vct_2024
Champions Tour 2024: EMEA Stage 1,1998,Regular Season,3825,Week 5,BBL Esports vs FUT Esports,318941,Icebox,164179,vct_2024
Champions Tour 2024: EMEA Stage 1,1998,Playoffs,3826,Knockout Round,FNATIC vs Team Liquid,341816,Ascent,169368,vct_2024
Champions Tour 2024: EMEA Stage 1,1998,Playoffs,3826,Knockout Round,FNATIC vs Team Liquid,341816,Icebox,169376,vct_2024
Champions Tour 2024: EMEA Stage 1,1998,Playoffs,3826,Knockout Round,FNATIC vs Team Liquid,341816,Lotus,169377,vct_2024
Champions Tour 2024: EMEA Stage 1,1998,Playoffs,3826,Knockout Round,Natus Vincere vs Team Heretics,341817,Lotus,169369,vct_2024
Champions Tour 2024: EMEA Stage 1,1998,Playoffs,3826,Knockout Round,Natus Vincere vs Team Heretics,341817,Split,169378,vct_2024
Champions Tour 2024: EMEA Stage 1,1998,Playoffs,3826,Upper Semifinals,Karmine Corp vs FNATIC,341818,Breeze,169370,vct_2024
Champions Tour 2024: EMEA Stage 1,1998,Playoffs,3826,Upper Semifinals,Karmine Corp vs FNATIC,341818,Bind,169380,vct_2024
Champions Tour 2024: EMEA Stage 1,1998,Playoffs,3826,Upper Semifinals,FUT Esports vs Team Heretics,341819,Lotus,169371,vct_2024
Champions Tour 2024: EMEA Stage 1,1998,Playoffs,3826,Upper Semifinals,FUT Esports vs Team Heretics,341819,Split,169382,vct_2024
Champions Tour 2024: EMEA Stage 1,1998,Playoffs,3826,Upper Final,FNATIC vs Team Heretics,341820,Lotus,169372,vct_2024
Champions Tour 2024: EMEA Stage 1,1998,Playoffs,3826,Upper Final,FNATIC vs Team Heretics,341820,Breeze,169384,vct_2024
Champions Tour 2024: EMEA Stage 1,1998,Playoffs,3826,Lower Round 1,Karmine Corp vs FUT Esports,341822,Icebox,169374,vct_2024
Champions Tour 2024: EMEA Stage 1,1998,Playoffs,3826,Lower Round 1,Karmine Corp vs FUT Esports,341822,Sunset,169390,vct_2024
Champions Tour 2024: EMEA Stage 1,1998,Playoffs,3826,Lower Final,FNATIC vs FUT Esports,341823,Icebox,169375,vct_2024
Champions Tour 2024: EMEA Stage 1,1998,Playoffs,3826,Lower Final,FNATIC vs FUT Esports,341823,Bind,169392,vct_2024
Champions Tour 2024: EMEA Stage 1,1998,Playoffs,3826,Lower Final,FNATIC vs FUT Esports,341823,Breeze,169393,vct_2024
Champions Tour 2024: EMEA Stage 1,1998,Playoffs,3826,Lower Final,FNATIC vs FUT Esports,341823,Split,169394,vct_2024
Champions Tour 2024: EMEA Stage 1,1998,Playoffs,3826,Grand Final,Team Heretics vs FNATIC,341821,Sunset,169373,vct_2024
Champions Tour 2024: EMEA Stage 1,1998,Playoffs,3826,Grand Final,Team Heretics vs FNATIC,341821,Bind,169386,vct_2024
Champions Tour 2024: EMEA Stage 1,1998,Playoffs,3826,Grand Final,Team Heretics vs FNATIC,341821,Lotus,169387,vct_2024
Champions Tour 2024: EMEA Stage 1,1998,Playoffs,3826,Grand Final,Team Heretics vs FNATIC,341821,Split,169388,vct_2024
Champions Tour 2024: EMEA Stage 1,1998,Playoffs,3826,Grand Final,Team Heretics vs FNATIC,341821,Breeze,169389,vct_2024
Champions Tour 2024: Pacific Stage 1,2002,Regular Season,3832,Week 1,Global Esports vs ZETA DIVISION,314301,Sunset,163149,vct_2024
Champions Tour 2024: Pacific Stage 1,2002,Regular Season,3832,Week 1,Global Esports vs ZETA DIVISION,314301,Icebox,163150,vct_2024
Champions Tour 2024: Pacific Stage 1,2002,Regular Season,3832,Week 1,Global Esports vs ZETA DIVISION,314301,Ascent,163151,vct_2024
Champions Tour 2024: Pacific Stage 1,2002,Regular Season,3832,Week 1,Team Secret vs DRX,314302,Sunset,163152,vct_2024
Champions Tour 2024: Pacific Stage 1,2002,Regular Season,3832,Week 1,Team Secret vs DRX,314302,Lotus,163153,vct_2024
Champions Tour 2024: Pacific Stage 1,2002,Regular Season,3832,Week 1,BLEED vs Talon Esports,314303,Lotus,163155,vct_2024
Champions Tour 2024: Pacific Stage 1,2002,Regular Season,3832,Week 1,BLEED vs Talon Esports,314303,Bind,163156,vct_2024
Champions Tour 2024: Pacific Stage 1,2002,Regular Season,3832,Week 1,BLEED vs Talon Esports,314303,Icebox,163157,vct_2024
Champions Tour 2024: Pacific Stage 1,2002,Regular Season,3832,Week 1,T1 vs Paper Rex,314304,Lotus,163158,vct_2024
Champions Tour 2024: Pacific Stage 1,2002,Regular Season,3832,Week 1,T1 vs Paper Rex,314304,Bind,163159,vct_2024
Champions Tour 2024: Pacific Stage 1,2002,Regular Season,3832,Week 1,Team Secret vs Rex Regum Qeon,314305,Breeze,163161,vct_2024
Champions Tour 2024: Pacific Stage 1,2002,Regular Season,3832,Week 1,Team Secret vs Rex Regum Qeon,314305,Split,163162,vct_2024
Champions Tour 2024: Pacific Stage 1,2002,Regular Season,3832,Week 1,Team Secret vs Rex Regum Qeon,314305,Icebox,163163,vct_2024
Champions Tour 2024: Pacific Stage 1,2002,Regular Season,3832,Week 1,Global Esports vs DRX,314306,Ascent,163164,vct_2024
Champions Tour 2024: Pacific Stage 1,2002,Regular Season,3832,Week 1,Global Esports vs DRX,314306,Lotus,163165,vct_2024
Champions Tour 2024: Pacific Stage 1,2002,Regular Season,3832,Week 1,Gen.G vs Talon Esports,314307,Lotus,163167,vct_2024
Champions Tour 2024: Pacific Stage 1,2002,Regular Season,3832,Week 1,Gen.G vs Talon Esports,314307,Ascent,163168,vct_2024
Champions Tour 2024: Pacific Stage 1,2002,Regular Season,3832,Week 1,T1 vs DetonatioN FocusMe,314308,Ascent,163170,vct_2024
Champions Tour 2024: Pacific Stage 1,2002,Regular Season,3832,Week 1,T1 vs DetonatioN FocusMe,314308,Lotus,163171,vct_2024
Champions Tour 2024: Pacific Stage 1,2002,Regular Season,3832,Week 1,T1 vs DetonatioN FocusMe,314308,Sunset,163172,vct_2024
Champions Tour 2024: Pacific Stage 1,2002,Regular Season,3832,Week 2,Gen.G vs Paper Rex,314309,Lotus,163173,vct_2024
Champions Tour 2024: Pacific Stage 1,2002,Regular Season,3832,Week 2,Gen.G vs Paper Rex,314309,Icebox,163174,vct_2024
Champions Tour 2024: Pacific Stage 1,2002,Regular Season,3832,Week 2,Gen.G vs Paper Rex,314309,Bind,163175,vct_2024
Champions Tour 2024: Pacific Stage 1,2002,Regular Season,3832,Week 2,T1 vs DRX,314310,Breeze,163176,vct_2024
Champions Tour 2024: Pacific Stage 1,2002,Regular Season,3832,Week 2,T1 vs DRX,314310,Split,163177,vct_2024
Champions Tour 2024: Pacific Stage 1,2002,Regular Season,3832,Week 2,T1 vs DRX,314310,Bind,163178,vct_2024
Champions Tour 2024: Pacific Stage 1,2002,Regular Season,3832,Week 2,Team Secret vs ZETA DIVISION,314311,Icebox,163179,vct_2024
Champions Tour 2024: Pacific Stage 1,2002,Regular Season,3832,Week 2,Team Secret vs ZETA DIVISION,314311,Lotus,163180,vct_2024
Champions Tour 2024: Pacific Stage 1,2002,Regular Season,3832,Week 2,Team Secret vs ZETA DIVISION,314311,Sunset,163181,vct_2024
Champions Tour 2024: Pacific Stage 1,2002,Regular Season,3832,Week 2,BLEED vs Rex Regum Qeon,314312,Lotus,163182,vct_2024
Champions Tour 2024: Pacific Stage 1,2002,Regular Season,3832,Week 2,BLEED vs Rex Regum Qeon,314312,Icebox,163183,vct_2024
Champions Tour 2024: Pacific Stage 1,2002,Regular Season,3832,Week 2,Gen.G vs DetonatioN FocusMe,314313,Split,163185,vct_2024
Champions Tour 2024: Pacific Stage 1,2002,Regular Season,3832,Week 2,Gen.G vs DetonatioN FocusMe,314313,Lotus,163186,vct_2024
Champions Tour 2024: Pacific Stage 1,2002,Regular Season,3832,Week 2,Global Esports vs Talon Esports,314314,Icebox,163188,vct_2024
Champions Tour 2024: Pacific Stage 1,2002,Regular Season,3832,Week 2,Global Esports vs Talon Esports,314314,Breeze,163189,vct_2024
Champions Tour 2024: Pacific Stage 1,2002,Regular Season,3832,Week 2,Global Esports vs Talon Esports,314314,Lotus,163190,vct_2024
Champions Tour 2024: Pacific Stage 1,2002,Regular Season,3832,Week 2,T1 vs Rex Regum Qeon,314315,Ascent,163191,vct_2024
Champions Tour 2024: Pacific Stage 1,2002,Regular Season,3832,Week 2,T1 vs Rex Regum Qeon,314315,Lotus,163192,vct_2024
Champions Tour 2024: Pacific Stage 1,2002,Regular Season,3832,Week 2,BLEED vs ZETA DIVISION,314316,Sunset,163194,vct_2024
Champions Tour 2024: Pacific Stage 1,2002,Regular Season,3832,Week 2,BLEED vs ZETA DIVISION,314316,Ascent,163195,vct_2024
Champions Tour 2024: Pacific Stage 1,2002,Regular Season,3832,Week 2,BLEED vs ZETA DIVISION,314316,Lotus,163196,vct_2024
Champions Tour 2024: Pacific Stage 1,2002,Regular Season,3832,Week 3,Gen.G vs DRX,314317,Bind,163197,vct_2024
Champions Tour 2024: Pacific Stage 1,2002,Regular Season,3832,Week 3,Gen.G vs DRX,314317,Ascent,163198,vct_2024
Champions Tour 2024: Pacific Stage 1,2002,Regular Season,3832,Week 3,Gen.G vs DRX,314317,Split,163199,vct_2024
Champions Tour 2024: Pacific Stage 1,2002,Regular Season,3832,Week 3,BLEED vs DetonatioN FocusMe,314318,Lotus,163200,vct_2024
Champions Tour 2024: Pacific Stage 1,2002,Regular Season,3832,Week 3,BLEED vs DetonatioN FocusMe,314318,Split,163201,vct_2024
Champions Tour 2024: Pacific Stage 1,2002,Regular Season,3832,Week 3,BLEED vs DetonatioN FocusMe,314318,Ascent,163202,vct_2024
Champions Tour 2024: Pacific Stage 1,2002,Regular Season,3832,Week 3,Global Esports vs Rex Regum Qeon,314319,Lotus,163203,vct_2024
Champions Tour 2024: Pacific Stage 1,2002,Regular Season,3832,Week 3,Global Esports vs Rex Regum Qeon,314319,Icebox,163204,vct_2024
Champions Tour 2024: Pacific Stage 1,2002,Regular Season,3832,Week 3,Team Secret vs Paper Rex,314320,Icebox,163206,vct_2024
Champions Tour 2024: Pacific Stage 1,2002,Regular Season,3832,Week 3,Team Secret vs Paper Rex,314320,Sunset,163207,vct_2024
Champions Tour 2024: Pacific Stage 1,2002,Regular Season,3832,Week 3,T1 vs Talon Esports,314321,Lotus,163209,vct_2024
Champions Tour 2024: Pacific Stage 1,2002,Regular Season,3832,Week 3,T1 vs Talon Esports,314321,Bind,163210,vct_2024
Champions Tour 2024: Pacific Stage 1,2002,Regular Season,3832,Week 3,Gen.G vs ZETA DIVISION,314322,Split,163212,vct_2024
Champions Tour 2024: Pacific Stage 1,2002,Regular Season,3832,Week 3,Gen.G vs ZETA DIVISION,314322,Ascent,163213,vct_2024
Champions Tour 2024: Pacific Stage 1,2002,Regular Season,3832,Week 3,Team Secret vs DetonatioN FocusMe,314323,Lotus,163215,vct_2024
Champions Tour 2024: Pacific Stage 1,2002,Regular Season,3832,Week 3,Team Secret vs DetonatioN FocusMe,314323,Breeze,163216,vct_2024
Champions Tour 2024: Pacific Stage 1,2002,Regular Season,3832,Week 3,Team Secret vs DetonatioN FocusMe,314323,Sunset,163217,vct_2024
Champions Tour 2024: Pacific Stage 1,2002,Regular Season,3832,Week 3,Global Esports vs Paper Rex,314324,Sunset,163218,vct_2024
Champions Tour 2024: Pacific Stage 1,2002,Regular Season,3832,Week 3,Global Esports vs Paper Rex,314324,Icebox,163219,vct_2024
Champions Tour 2024: Pacific Stage 1,2002,Regular Season,3832,Week 4,BLEED vs Paper Rex,314325,Ascent,163221,vct_2024
Champions Tour 2024: Pacific Stage 1,2002,Regular Season,3832,Week 4,BLEED vs Paper Rex,314325,Bind,163222,vct_2024
Champions Tour 2024: Pacific Stage 1,2002,Regular Season,3832,Week 4,Global Esports vs DetonatioN FocusMe,314326,Split,163224,vct_2024
Champions Tour 2024: Pacific Stage 1,2002,Regular Season,3832,Week 4,Global Esports vs DetonatioN FocusMe,314326,Lotus,163225,vct_2024
Champions Tour 2024: Pacific Stage 1,2002,Regular Season,3832,Week 4,Global Esports vs DetonatioN FocusMe,314326,Ascent,163226,vct_2024
Champions Tour 2024: Pacific Stage 1,2002,Regular Season,3832,Week 4,T1 vs ZETA DIVISION,314327,Bind,163227,vct_2024
Champions Tour 2024: Pacific Stage 1,2002,Regular Season,3832,Week 4,T1 vs ZETA DIVISION,314327,Lotus,163228,vct_2024
Champions Tour 2024: Pacific Stage 1,2002,Regular Season,3832,Week 4,T1 vs ZETA DIVISION,314327,Sunset,163229,vct_2024
Champions Tour 2024: Pacific Stage 1,2002,Regular Season,3832,Week 4,Team Secret vs Talon Esports,314328,Sunset,163230,vct_2024
Champions Tour 2024: Pacific Stage 1,2002,Regular Season,3832,Week 4,Team Secret vs Talon Esports,314328,Lotus,163231,vct_2024
Champions Tour 2024: Pacific Stage 1,2002,Regular Season,3832,Week 4,Team Secret vs Talon Esports,314328,Breeze,163232,vct_2024
Champions Tour 2024: Pacific Stage 1,2002,Regular Season,3832,Week 4,BLEED vs DRX,314329,Bind,163233,vct_2024
Champions Tour 2024: Pacific Stage 1,2002,Regular Season,3832,Week 4,BLEED vs DRX,314329,Breeze,163234,vct_2024
Champions Tour 2024: Pacific Stage 1,2002,Regular Season,3832,Week 4,Gen.G vs Rex Regum Qeon,314330,Breeze,163236,vct_2024
Champions Tour 2024: Pacific Stage 1,2002,Regular Season,3832,Week 4,Gen.G vs Rex Regum Qeon,314330,Ascent,163237,vct_2024
Champions Tour 2024: Pacific Stage 1,2002,Regular Season,3832,Week 4,Gen.G vs Rex Regum Qeon,314330,Split,163238,vct_2024
Champions Tour 2024: Pacific Stage 1,2002,Playoffs,3833,Knockout Round,Team Secret vs T1,329907,Lotus,167267,vct_2024
Champions Tour 2024: Pacific Stage 1,2002,Playoffs,3833,Knockout Round,Team Secret vs T1,329907,Sunset,167268,vct_2024
Champions Tour 2024: Pacific Stage 1,2002,Playoffs,3833,Knockout Round,Paper Rex vs Talon Esports,329908,Lotus,167270,vct_2024
Champions Tour 2024: Pacific Stage 1,2002,Playoffs,3833,Knockout Round,Paper Rex vs Talon Esports,329908,Bind,169325,vct_2024
Champions Tour 2024: Pacific Stage 1,2002,Playoffs,3833,Knockout Round,Paper Rex vs Talon Esports,329908,Sunset,167272,vct_2024
Champions Tour 2024: Pacific Stage 1,2002,Playoffs,3833,Upper Semifinals,Gen.G vs T1,329909,Ascent,167273,vct_2024
Champions Tour 2024: Pacific Stage 1,2002,Playoffs,3833,Upper Semifinals,Gen.G vs T1,329909,Sunset,167274,vct_2024
Champions Tour 2024: Pacific Stage 1,2002,Playoffs,3833,Upper Semifinals,Gen.G vs T1,329909,Breeze,167275,vct_2024
Champions Tour 2024: Pacific Stage 1,2002,Playoffs,3833,Upper Semifinals,DRX vs Paper Rex,329910,Lotus,167276,vct_2024
Champions Tour 2024: Pacific Stage 1,2002,Playoffs,3833,Upper Semifinals,DRX vs Paper Rex,329910,Ascent,167277,vct_2024
Champions Tour 2024: Pacific Stage 1,2002,Playoffs,3833,Upper Semifinals,DRX vs Paper Rex,329910,Bind,167278,vct_2024
Champions Tour 2024: Pacific Stage 1,2002,Playoffs,3833,Upper Final,T1 vs Paper Rex,329912,Lotus,167282,vct_2024
Champions Tour 2024: Pacific Stage 1,2002,Playoffs,3833,Upper Final,T1 vs Paper Rex,329912,Sunset,167283,vct_2024
Champions Tour 2024: Pacific Stage 1,2002,Playoffs,3833,Lower Round 1,Gen.G vs DRX,329911,Bind,167279,vct_2024
Champions Tour 2024: Pacific Stage 1,2002,Playoffs,3833,Lower Round 1,Gen.G vs DRX,329911,Sunset,167280,vct_2024
Champions Tour 2024: Pacific Stage 1,2002,Playoffs,3833,Lower Round 1,Gen.G vs DRX,329911,Ascent,167281,vct_2024
Champions Tour 2024: Pacific Stage 1,2002,Playoffs,3833,Lower Final,T1 vs Gen.G,329913,Lotus,167285,vct_2024
Champions Tour 2024: Pacific Stage 1,2002,Playoffs,3833,Lower Final,T1 vs Gen.G,329913,Icebox,167286,vct_2024
Champions Tour 2024: Pacific Stage 1,2002,Playoffs,3833,Lower Final,T1 vs Gen.G,329913,Bind,167287,vct_2024
Champions Tour 2024: Pacific Stage 1,2002,Playoffs,3833,Grand Final,Paper Rex vs Gen.G,329914,Lotus,167290,vct_2024
Champions Tour 2024: Pacific Stage 1,2002,Playoffs,3833,Grand Final,Paper Rex vs Gen.G,329914,Sunset,167291,vct_2024
Champions Tour 2024: Pacific Stage 1,2002,Playoffs,3833,Grand Final,Paper Rex vs Gen.G,329914,Icebox,167292,vct_2024
Champions Tour 2024: Pacific Stage 1,2002,Playoffs,3833,Grand Final,Paper Rex vs Gen.G,329914,Bind,167293,vct_2024
Champions Tour 2024: Pacific Stage 1,2002,Playoffs,3833,Grand Final,Paper Rex vs Gen.G,329914,Split,167294,vct_2024
Champions Tour 2024: Masters Madrid,1921,Swiss Stage,3663,Round 1,Karmine Corp vs FunPlus Phoenix,312765,Icebox,162326,vct_2024
Champions Tour 2024: Masters Madrid,1921,Swiss Stage,3663,Round 1,Karmine Corp vs FunPlus Phoenix,312765,Lotus,162327,vct_2024
Champions Tour 2024: Masters Madrid,1921,Swiss Stage,3663,Round 1,Gen.G vs LOUD,312766,Icebox,162329,vct_2024
Champions Tour 2024: Masters Madrid,1921,Swiss Stage,3663,Round 1,Gen.G vs LOUD,312766,Breeze,162330,vct_2024
Champions Tour 2024: Masters Madrid,1921,Swiss Stage,3663,Round 1,Gen.G vs LOUD,312766,Ascent,162331,vct_2024
Champions Tour 2024: Masters Madrid,1921,Swiss Stage,3663,Round 1,EDward Gaming vs Paper Rex,312767,Sunset,162332,vct_2024
Champions Tour 2024: Masters Madrid,1921,Swiss Stage,3663,Round 1,EDward Gaming vs Paper Rex,312767,Bind,162333,vct_2024
Champions Tour 2024: Masters Madrid,1921,Swiss Stage,3663,Round 1,EDward Gaming vs Paper Rex,312767,Split,162334,vct_2024
Champions Tour 2024: Masters Madrid,1921,Swiss Stage,3663,Round 1,Sentinels vs Team Heretics,312768,Lotus,162335,vct_2024
Champions Tour 2024: Masters Madrid,1921,Swiss Stage,3663,Round 1,Sentinels vs Team Heretics,312768,Sunset,162336,vct_2024
