Tournament,Tournament ID,Stage,Stage ID,Match Type,Match Name,Match ID,Map,Game ID
Champions Tour 2024: Masters Shanghai,1999,Swiss Stage,3842,Round 3,FUT Esports vs LEVIATÁN,348461,Lotus,170778
Champions Tour 2024: Masters Shanghai,1999,Swiss Stage,3842,Round 3,FUT Esports vs LEVIATÁN,348461,Bind,170779
Champions Tour 2024: Masters Shanghai,1999,Playoffs,3974,Upper Quarterfinals,100 Thieves vs FUT Esports,348465,Icebox,170789
Champions Tour 2024: Masters Shanghai,1999,Playoffs,3974,Upper Quarterfinals,100 Thieves vs FUT Esports,348465,Bind,170790
Champions Tour 2024: Masters Shanghai,1999,Playoffs,3974,Upper Quarterfinals,FNATIC vs Gen.G,348466,Lotus,170792
Champions Tour 2024: Masters Shanghai,1999,Playoffs,3974,Upper Quarterfinals,FNATIC vs Gen.G,348466,Bind,170793
Champions Tour 2024: Masters Shanghai,1999,Playoffs,3974,Upper Quarterfinals,FNATIC vs Gen.G,348466,Breeze,170794
Champions Tour 2024: Masters Shanghai,1999,Playoffs,3974,Upper Quarterfinals,Paper Rex vs G2 Esports,348463,Split,170783
Champions Tour 2024: Masters Shanghai,1999,Playoffs,3974,Upper Quarterfinals,Paper Rex vs G2 Esports,348463,Lotus,170784
Champions Tour 2024: Masters Shanghai,1999,Playoffs,3974,Upper Quarterfinals,Paper Rex vs G2 Esports,348463,Bind,170785
Champions Tour 2024: Masters Shanghai,1999,Playoffs,3974,Upper Quarterfinals,EDward Gaming vs Team Heretics,348464,Sunset,170786
Champions Tour 2024: Masters Shanghai,1999,Playoffs,3974,Upper Quarterfinals,EDward Gaming vs Team Heretics,348464,Split,170787
Champions Tour 2024: Masters Shanghai,1999,Playoffs,3974,Lower Round 1,FUT Esports vs FNATIC,348468,Split,170798
Champions Tour 2024: Masters Shanghai,1999,Playoffs,3974,Lower Round 1,FUT Esports vs FNATIC,348468,Lotus,170799
Champions Tour 2024: Masters Shanghai,1999,Playoffs,3974,Lower Round 1,FUT Esports vs FNATIC,348468,Ascent,170800
Champions Tour 2024: Masters Shanghai,1999,Playoffs,3974,Lower Round 1,Paper Rex vs EDward Gaming,348467,Bind,170795
Champions Tour 2024: Masters Shanghai,1999,Playoffs,3974,Lower Round 1,Paper Rex vs EDward Gaming,348467,Sunset,170796
Champions Tour 2024: Masters Shanghai,1999,Playoffs,3974,Upper Semifinals,100 Thieves vs Gen.G,348470,Icebox,170804
Champions Tour 2024: Masters Shanghai,1999,Playoffs,3974,Upper Semifinals,100 Thieves vs Gen.G,348470,Ascent,170805
Champions Tour 2024: Masters Shanghai,1999,Playoffs,3974,Upper Semifinals,G2 Esports vs Team Heretics,348469,Icebox,170801
Champions Tour 2024: Masters Shanghai,1999,Playoffs,3974,Upper Semifinals,G2 Esports vs Team Heretics,348469,Ascent,170802
Champions Tour 2024: Masters Shanghai,1999,Playoffs,3974,Upper Semifinals,G2 Esports vs Team Heretics,348469,Lotus,170803
Champions Tour 2024: Masters Shanghai,1999,Playoffs,3974,Lower Round 2,100 Thieves vs Paper Rex,348471,Breeze,170807
Champions Tour 2024: Masters Shanghai,1999,Playoffs,3974,Lower Round 2,100 Thieves vs Paper Rex,348471,Sunset,170808
Champions Tour 2024: Masters Shanghai,1999,Playoffs,3974,Lower Round 2,100 Thieves vs Paper Rex,348471,Icebox,170809
Champions Tour 2024: Masters Shanghai,1999,Playoffs,3974,Lower Round 2,Team Heretics vs FUT Esports,348472,Bind,170810
Champions Tour 2024: Masters Shanghai,1999,Playoffs,3974,Lower Round 2,Team Heretics vs FUT Esports,348472,Sunset,170811
Champions Tour 2024: Masters Shanghai,1999,Playoffs,3974,Upper Final,G2 Esports vs Gen.G,348473,Lotus,170813
Champions Tour 2024: Masters Shanghai,1999,Playoffs,3974,Upper Final,G2 Esports vs Gen.G,348473,Ascent,170814
Champions Tour 2024: Masters Shanghai,1999,Playoffs,3974,Lower Round 3,100 Thieves vs Team Heretics,348474,Bind,170816
Champions Tour 2024: Masters Shanghai,1999,Playoffs,3974,Lower Round 3,100 Thieves vs Team Heretics,348474,Sunset,170817
Champions Tour 2024: Masters Shanghai,1999,Playoffs,3974,Lower Final,G2 Esports vs Team Heretics,348475,Bind,170819
Champions Tour 2024: Masters Shanghai,1999,Playoffs,3974,Lower Final,G2 Esports vs Team Heretics,348475,Icebox,170820
Champions Tour 2024: Masters Shanghai,1999,Playoffs,3974,Lower Final,G2 Esports vs Team Heretics,348475,Lotus,170821
Champions Tour 2024: Masters Shanghai,1999,Playoffs,3974,Grand Final,Gen.G vs Team Heretics,348476,Breeze,170824
Champions Tour 2024: Masters Shanghai,1999,Playoffs,3974,Grand Final,Gen.G vs Team Heretics,348476,Icebox,170825
Champions Tour 2024: Masters Shanghai,1999,Playoffs,3974,Grand Final,Gen.G vs Team Heretics,348476,Ascent,170826
Champions Tour 2024: Masters Shanghai,1999,Playoffs,3974,Grand Final,Gen.G vs Team Heretics,348476,Lotus,170827
Champions Tour 2024: Masters Shanghai,1999,Playoffs,3974,Grand Final,Gen.G vs Team Heretics,348476,Split,170828
Champions Tour 2024: China Stage 1,2006,Regular Season,3840,Week 1,Bilibili Gaming vs TYLOO,319765,Bind,164237
Champions Tour 2024: China Stage 1,2006,Regular Season,3840,Week 1,Bilibili Gaming vs TYLOO,319765,Icebox,164238
Champions Tour 2024: China Stage 1,2006,Regular Season,3840,Week 1,Bilibili Gaming vs TYLOO,319765,Lotus,164239
Champions Tour 2024: China Stage 1,2006,Regular Season,3840,Week 1,Wolves Esports vs Titan Esports Club,319766,Split,164240
Champions Tour 2024: China Stage 1,2006,Regular Season,3840,Week 1,Wolves Esports vs Titan Esports Club,319766,Bind,164241
Champions Tour 2024: China Stage 1,2006,Regular Season,3840,Week 1,Wolves Esports vs Titan Esports Club,319766,Lotus,164242
Champions Tour 2024: China Stage 1,2006,Regular Season,3840,Week 1,Dragon Ranger Gaming vs All Gamers,319767,Icebox,164243
Champions Tour 2024: China Stage 1,2006,Regular Season,3840,Week 1,Dragon Ranger Gaming vs All Gamers,319767,Sunset,164244
Champions Tour 2024: China Stage 1,2006,Regular Season,3840,Week 1,Dragon Ranger Gaming vs All Gamers,319767,Breeze,164245
Champions Tour 2024: China Stage 1,2006,Regular Season,3840,Week 1,EDward Gaming vs JDG Esports,319768,Ascent,164246
Champions Tour 2024: China Stage 1,2006,Regular Season,3840,Week 1,EDward Gaming vs JDG Esports,319768,Bind,164247
Champions Tour 2024: China Stage 1,2006,Regular Season,3840,Week 1,EDward Gaming vs JDG Esports,319768,Split,164248
Champions Tour 2024: China Stage 1,2006,Regular Season,3840,Week 1,Nova Esports vs Trace Esports,319769,Lotus,164249
Champions Tour 2024: China Stage 1,2006,Regular Season,3840,Week 1,Nova Esports vs Trace Esports,319769,Ascent,164250
Champions Tour 2024: China Stage 1,2006,Regular Season,3840,Week 1,FunPlus Phoenix vs Wolves Esports,319770,Ascent,164252
Champions Tour 2024: China Stage 1,2006,Regular Season,3840,Week 1,FunPlus Phoenix vs Wolves Esports,319770,Lotus,164253
Champions Tour 2024: China Stage 1,2006,Regular Season,3840,Week 2,JDG Esports vs Nova Esports,319771,Sunset,164255
Champions Tour 2024: China Stage 1,2006,Regular Season,3840,Week 2,JDG Esports vs Nova Esports,319771,Bind,164256
Champions Tour 2024: China Stage 1,2006,Regular Season,3840,Week 2,JDG Esports vs Nova Esports,319771,Ascent,164257
Champions Tour 2024: China Stage 1,2006,Regular Season,3840,Week 2,FunPlus Phoenix vs Dragon Ranger Gaming,319772,Breeze,164258
Champions Tour 2024: China Stage 1,2006,Regular Season,3840,Week 2,FunPlus Phoenix vs Dragon Ranger Gaming,319772,Icebox,164259
Champions Tour 2024: China Stage 1,2006,Regular Season,3840,Week 2,FunPlus Phoenix vs Dragon Ranger Gaming,319772,Sunset,164260
Champions Tour 2024: China Stage 1,2006,Regular Season,3840,Week 2,All Gamers vs Wolves Esports,319773,Breeze,164261
Champions Tour 2024: China Stage 1,2006,Regular Season,3840,Week 2,All Gamers vs Wolves Esports,319773,Icebox,164262
Champions Tour 2024: China Stage 1,2006,Regular Season,3840,Week 2,Trace Esports vs Bilibili Gaming,319774,Split,164264
Champions Tour 2024: China Stage 1,2006,Regular Season,3840,Week 2,Trace Esports vs Bilibili Gaming,319774,Breeze,164265
Champions Tour 2024: China Stage 1,2006,Regular Season,3840,Week 2,Trace Esports vs Bilibili Gaming,319774,Bind,164266
Champions Tour 2024: China Stage 1,2006,Regular Season,3840,Week 2,Dragon Ranger Gaming vs Titan Esports Club,319775,Breeze,164267
Champions Tour 2024: China Stage 1,2006,Regular Season,3840,Week 2,Dragon Ranger Gaming vs Titan Esports Club,319775,Split,164268
Champions Tour 2024: China Stage 1,2006,Regular Season,3840,Week 2,Dragon Ranger Gaming vs Titan Esports Club,319775,Icebox,164269
Champions Tour 2024: China Stage 1,2006,Regular Season,3840,Week 2,TYLOO vs EDward Gaming,319776,Sunset,164270
Champions Tour 2024: China Stage 1,2006,Regular Season,3840,Week 2,TYLOO vs EDward Gaming,319776,Bind,164271
Champions Tour 2024: China Stage 1,2006,Regular Season,3840,Week 3,Wolves Esports vs Trace Esports,319777,Ascent,164273
Champions Tour 2024: China Stage 1,2006,Regular Season,3840,Week 3,Wolves Esports vs Trace Esports,319777,Lotus,164274
Champions Tour 2024: China Stage 1,2006,Regular Season,3840,Week 3,Nova Esports vs FunPlus Phoenix,319778,Ascent,164276
Champions Tour 2024: China Stage 1,2006,Regular Season,3840,Week 3,Nova Esports vs FunPlus Phoenix,319778,Lotus,164277
Champions Tour 2024: China Stage 1,2006,Regular Season,3840,Week 3,Bilibili Gaming vs All Gamers,319779,Lotus,164279
Champions Tour 2024: China Stage 1,2006,Regular Season,3840,Week 3,Bilibili Gaming vs All Gamers,319779,Bind,164280
Champions Tour 2024: China Stage 1,2006,Regular Season,3840,Week 3,Dragon Ranger Gaming vs JDG Esports,319780,Breeze,164282
Champions Tour 2024: China Stage 1,2006,Regular Season,3840,Week 3,Dragon Ranger Gaming vs JDG Esports,319780,Icebox,164283
Champions Tour 2024: China Stage 1,2006,Regular Season,3840,Week 3,Dragon Ranger Gaming vs JDG Esports,319780,Bind,164284
Champions Tour 2024: China Stage 1,2006,Regular Season,3840,Week 3,TYLOO vs Nova Esports,319781,Icebox,164285
Champions Tour 2024: China Stage 1,2006,Regular Season,3840,Week 3,TYLOO vs Nova Esports,319781,Ascent,164286
Champions Tour 2024: China Stage 1,2006,Regular Season,3840,Week 3,TYLOO vs Nova Esports,319781,Split,164287
Champions Tour 2024: China Stage 1,2006,Regular Season,3840,Week 3,EDward Gaming vs Titan Esports Club,319782,Ascent,164288
Champions Tour 2024: China Stage 1,2006,Regular Season,3840,Week 3,EDward Gaming vs Titan Esports Club,319782,Sunset,164289
Champions Tour 2024: China Stage 1,2006,Regular Season,3840,Week 4,Titan Esports Club vs Bilibili Gaming,319783,Sunset,164291
Champions Tour 2024: China Stage 1,2006,Regular Season,3840,Week 4,Titan Esports Club vs Bilibili Gaming,319783,Bind,164292
Champions Tour 2024: China Stage 1,2006,Regular Season,3840,Week 4,Titan Esports Club vs Bilibili Gaming,319783,Icebox,164293
Champions Tour 2024: China Stage 1,2006,Regular Season,3840,Week 4,Trace Esports vs Dragon Ranger Gaming,319784,Breeze,164294
Champions Tour 2024: China Stage 1,2006,Regular Season,3840,Week 4,Trace Esports vs Dragon Ranger Gaming,319784,Sunset,164295
Champions Tour 2024: China Stage 1,2006,Regular Season,3840,Week 4,TYLOO vs Wolves Esports,319785,Sunset,164297
Champions Tour 2024: China Stage 1,2006,Regular Season,3840,Week 4,TYLOO vs Wolves Esports,319785,Split,164298
Champions Tour 2024: China Stage 1,2006,Regular Season,3840,Week 4,TYLOO vs Wolves Esports,319785,Ascent,164299
Champions Tour 2024: China Stage 1,2006,Regular Season,3840,Week 4,FunPlus Phoenix vs EDward Gaming,319786,Breeze,164300
Champions Tour 2024: China Stage 1,2006,Regular Season,3840,Week 4,FunPlus Phoenix vs EDward Gaming,319786,Bind,164301
Champions Tour 2024: China Stage 1,2006,Regular Season,3840,Week 4,FunPlus Phoenix vs EDward Gaming,319786,Ascent,164302
Champions Tour 2024: China Stage 1,2006,Regular Season,3840,Week 4,All Gamers vs Nova Esports,319787,Lotus,164303
Champions Tour 2024: China Stage 1,2006,Regular Season,3840,Week 4,All Gamers vs Nova Esports,319787,Bind,164304
Champions Tour 2024: China Stage 1,2006,Regular Season,3840,Week 4,All Gamers vs Nova Esports,319787,Split,164305
Champions Tour 2024: China Stage 1,2006,Regular Season,3840,Week 4,Bilibili Gaming vs JDG Esports,319788,Icebox,164306
Champions Tour 2024: China Stage 1,2006,Regular Season,3840,Week 4,Bilibili Gaming vs JDG Esports,319788,Lotus,164307
Champions Tour 2024: China Stage 1,2006,Regular Season,3840,Week 5,EDward Gaming vs All Gamers,319789,Sunset,164309
Champions Tour 2024: China Stage 1,2006,Regular Season,3840,Week 5,EDward Gaming vs All Gamers,319789,Icebox,164310
Champions Tour 2024: China Stage 1,2006,Regular Season,3840,Week 5,Wolves Esports vs JDG Esports,319790,Lotus,164312
Champions Tour 2024: China Stage 1,2006,Regular Season,3840,Week 5,Wolves Esports vs JDG Esports,319790,Ascent,164313
Champions Tour 2024: China Stage 1,2006,Regular Season,3840,Week 5,Dragon Ranger Gaming vs TYLOO,319791,Bind,164315
Champions Tour 2024: China Stage 1,2006,Regular Season,3840,Week 5,Dragon Ranger Gaming vs TYLOO,319791,Breeze,164316
Champions Tour 2024: China Stage 1,2006,Regular Season,3840,Week 5,Bilibili Gaming vs FunPlus Phoenix,319792,Icebox,164318
Champions Tour 2024: China Stage 1,2006,Regular Season,3840,Week 5,Bilibili Gaming vs FunPlus Phoenix,319792,Lotus,164319
Champions Tour 2024: China Stage 1,2006,Regular Season,3840,Week 5,Nova Esports vs Titan Esports Club,319793,Split,164321
Champions Tour 2024: China Stage 1,2006,Regular Season,3840,Week 5,Nova Esports vs Titan Esports Club,319793,Lotus,164322
Champions Tour 2024: China Stage 1,2006,Regular Season,3840,Week 5,Trace Esports vs EDward Gaming,319794,Sunset,164324
Champions Tour 2024: China Stage 1,2006,Regular Season,3840,Week 5,Trace Esports vs EDward Gaming,319794,Breeze,164325
Champions Tour 2024: China Stage 1,2006,Playoffs,3841,Knockout Round,Trace Esports vs All Gamers,342356,Sunset,169568
Champions Tour 2024: China Stage 1,2006,Playoffs,3841,Knockout Round,Trace Esports vs All Gamers,342356,Breeze,169569
Champions Tour 2024: China Stage 1,2006,Playoffs,3841,Knockout Round,Dragon Ranger Gaming vs Nova Esports,342357,Bind,169571
Champions Tour 2024: China Stage 1,2006,Playoffs,3841,Knockout Round,Dragon Ranger Gaming vs Nova Esports,342357,Ascent,169572
Champions Tour 2024: China Stage 1,2006,Playoffs,3841,Upper Semifinals,FunPlus Phoenix vs Trace Esports,342358,Bind,169574
Champions Tour 2024: China Stage 1,2006,Playoffs,3841,Upper Semifinals,FunPlus Phoenix vs Trace Esports,342358,Lotus,169575
Champions Tour 2024: China Stage 1,2006,Playoffs,3841,Upper Semifinals,EDward Gaming vs Dragon Ranger Gaming,342359,Ascent,169577
Champions Tour 2024: China Stage 1,2006,Playoffs,3841,Upper Semifinals,EDward Gaming vs Dragon Ranger Gaming,342359,Split,169578
Champions Tour 2024: China Stage 1,2006,Playoffs,3841,Upper Final,FunPlus Phoenix vs EDward Gaming,342360,Icebox,169580
Champions Tour 2024: China Stage 1,2006,Playoffs,3841,Upper Final,FunPlus Phoenix vs EDward Gaming,342360,Breeze,169581
Champions Tour 2024: China Stage 1,2006,Playoffs,3841,Lower Round 1,Trace Esports vs Dragon Ranger Gaming,342361,Sunset,169583
Champions Tour 2024: China Stage 1,2006,Playoffs,3841,Lower Round 1,Trace Esports vs Dragon Ranger Gaming,342361,Split,169584
Champions Tour 2024: China Stage 1,2006,Playoffs,3841,Lower Round 1,Trace Esports vs Dragon Ranger Gaming,342361,Bind,169585
Champions Tour 2024: China Stage 1,2006,Playoffs,3841,Lower Final,EDward Gaming vs Dragon Ranger Gaming,342362,Breeze,169586
Champions Tour 2024: China Stage 1,2006,Playoffs,3841,Lower Final,EDward Gaming vs Dragon Ranger Gaming,342362,Split,169587
Champions Tour 2024: China Stage 1,2006,Playoffs,3841,Lower Final,EDward Gaming vs Dragon Ranger Gaming,342362,Ascent,169588
Champions Tour 2024: China Stage 1,2006,Playoffs,3841,Lower Final,EDward Gaming vs Dragon Ranger Gaming,342362,Bind,169592
Champions Tour 2024: China Stage 1,2006,Playoffs,3841,Grand Final,FunPlus Phoenix vs EDward Gaming,342363,Lotus,169589
Champions Tour 2024: China Stage 1,2006,Playoffs,3841,Grand Final,FunPlus Phoenix vs EDward Gaming,342363,Bind,169590
Champions Tour 2024: China Stage 1,2006,Playoffs,3841,Grand Final,FunPlus Phoenix vs EDward Gaming,342363,Icebox,169591
Champions Tour 2024: China Stage 1,2006,Playoffs,3841,Grand Final,FunPlus Phoenix vs EDward Gaming,342363,Breeze,169594
Champions Tour 2024: Americas Stage 1,2004,Regular Season,3836,Week 1,Cloud9 vs LEVIATÁN,314622,Icebox,163351
Champions Tour 2024: Americas Stage 1,2004,Regular Season,3836,Week 1,Cloud9 vs LEVIATÁN,314622,Sunset,163352
Champions Tour 2024: Americas Stage 1,2004,Regular Season,3836,Week 1,Cloud9 vs LEVIATÁN,314622,Ascent,163353
Champions Tour 2024: Americas Stage 1,2004,Regular Season,3836,Week 1,NRG Esports vs LOUD,314623,Breeze,163354
Champions Tour 2024: Americas Stage 1,2004,Regular Season,3836,Week 1,NRG Esports vs LOUD,314623,Sunset,163355
Champions Tour 2024: Americas Stage 1,2004,Regular Season,3836,Week 1,G2 Esports vs Evil Geniuses,314624,Lotus,163357
Champions Tour 2024: Americas Stage 1,2004,Regular Season,3836,Week 1,G2 Esports vs Evil Geniuses,314624,Icebox,163358
Champions Tour 2024: Americas Stage 1,2004,Regular Season,3836,Week 1,Sentinels vs 100 Thieves,314625,Icebox,163360
Champions Tour 2024: Americas Stage 1,2004,Regular Season,3836,Week 1,Sentinels vs 100 Thieves,314625,Split,163361
Champions Tour 2024: Americas Stage 1,2004,Regular Season,3836,Week 1,KRÜ Esports vs FURIA,314626,Lotus,163363
Champions Tour 2024: Americas Stage 1,2004,Regular Season,3836,Week 1,KRÜ Esports vs FURIA,314626,Icebox,163364
Champions Tour 2024: Americas Stage 1,2004,Regular Season,3836,Week 1,KRÜ Esports vs FURIA,314626,Breeze,163365
Champions Tour 2024: Americas Stage 1,2004,Regular Season,3836,Week 2,G2 Esports vs 100 Thieves,314628,Bind,163366
Champions Tour 2024: Americas Stage 1,2004,Regular Season,3836,Week 2,G2 Esports vs 100 Thieves,314628,Split,163367
Champions Tour 2024: Americas Stage 1,2004,Regular Season,3836,Week 2,Sentinels vs LEVIATÁN,314629,Lotus,163369
Champions Tour 2024: Americas Stage 1,2004,Regular Season,3836,Week 2,Sentinels vs LEVIATÁN,314629,Icebox,163370
Champions Tour 2024: Americas Stage 1,2004,Regular Season,3836,Week 2,KRÜ Esports vs MIBR,314630,Icebox,163372
Champions Tour 2024: Americas Stage 1,2004,Regular Season,3836,Week 2,KRÜ Esports vs MIBR,314630,Sunset,163373
Champions Tour 2024: Americas Stage 1,2004,Regular Season,3836,Week 2,NRG Esports vs FURIA,314631,Split,163375
Champions Tour 2024: Americas Stage 1,2004,Regular Season,3836,Week 2,NRG Esports vs FURIA,314631,Breeze,163376
Champions Tour 2024: Americas Stage 1,2004,Regular Season,3836,Week 2,Cloud9 vs Evil Geniuses,314632,Lotus,163378
Champions Tour 2024: Americas Stage 1,2004,Regular Season,3836,Week 2,Cloud9 vs Evil Geniuses,314632,Sunset,163379
Champions Tour 2024: Americas Stage 1,2004,Regular Season,3836,Week 2,Cloud9 vs Evil Geniuses,314632,Split,163380
Champions Tour 2024: Americas Stage 1,2004,Regular Season,3836,Week 3,Sentinels vs MIBR,314634,Lotus,163381
Champions Tour 2024: Americas Stage 1,2004,Regular Season,3836,Week 3,Sentinels vs MIBR,314634,Bind,163382
Champions Tour 2024: Americas Stage 1,2004,Regular Season,3836,Week 3,Cloud9 vs LOUD,314635,Bind,163384
Champions Tour 2024: Americas Stage 1,2004,Regular Season,3836,Week 3,Cloud9 vs LOUD,314635,Icebox,163385
Champions Tour 2024: Americas Stage 1,2004,Regular Season,3836,Week 3,Cloud9 vs LOUD,314635,Lotus,163386
Champions Tour 2024: Americas Stage 1,2004,Regular Season,3836,Week 3,KRÜ Esports vs Evil Geniuses,314636,Lotus,163387
Champions Tour 2024: Americas Stage 1,2004,Regular Season,3836,Week 3,KRÜ Esports vs Evil Geniuses,314636,Breeze,163388
Champions Tour 2024: Americas Stage 1,2004,Regular Season,3836,Week 3,NRG Esports vs LEVIATÁN,314637,Sunset,163390
Champions Tour 2024: Americas Stage 1,2004,Regular Season,3836,Week 3,NRG Esports vs LEVIATÁN,314637,Bind,163391
Champions Tour 2024: Americas Stage 1,2004,Regular Season,3836,Week 3,G2 Esports vs FURIA,314638,Lotus,163393
Champions Tour 2024: Americas Stage 1,2004,Regular Season,3836,Week 3,G2 Esports vs FURIA,314638,Icebox,163394
Champions Tour 2024: Americas Stage 1,2004,Regular Season,3836,Week 3,Cloud9 vs 100 Thieves,314639,Bind,163396
Champions Tour 2024: Americas Stage 1,2004,Regular Season,3836,Week 3,Cloud9 vs 100 Thieves,314639,Ascent,163397
Champions Tour 2024: Americas Stage 1,2004,Regular Season,3836,Week 3,Sentinels vs Evil Geniuses,314640,Lotus,163399
Champions Tour 2024: Americas Stage 1,2004,Regular Season,3836,Week 3,Sentinels vs Evil Geniuses,314640,Bind,163400
Champions Tour 2024: Americas Stage 1,2004,Regular Season,3836,Week 3,Sentinels vs Evil Geniuses,314640,Sunset,163401
Champions Tour 2024: Americas Stage 1,2004,Regular Season,3836,Week 3,NRG Esports vs MIBR,314641,Split,163402
Champions Tour 2024: Americas Stage 1,2004,Regular Season,3836,Week 3,NRG Esports vs MIBR,314641,Breeze,163403
Champions Tour 2024: Americas Stage 1,2004,Regular Season,3836,Week 3,G2 Esports vs LEVIATÁN,314642,Breeze,163405
Champions Tour 2024: Americas Stage 1,2004,Regular Season,3836,Week 3,G2 Esports vs LEVIATÁN,314642,Icebox,163406
Champions Tour 2024: Americas Stage 1,2004,Regular Season,3836,Week 3,G2 Esports vs LEVIATÁN,314642,Lotus,163407
Champions Tour 2024: Americas Stage 1,2004,Regular Season,3836,Week 3,KRÜ Esports vs LOUD,314643,Split,163408
Champions Tour 2024: Americas Stage 1,2004,Regular Season,3836,Week 3,KRÜ Esports vs LOUD,314643,Ascent,163409
Champions Tour 2024: Americas Stage 1,2004,Regular Season,3836,Week 4,G2 Esports vs MIBR,314644,Icebox,163411
Champions Tour 2024: Americas Stage 1,2004,Regular Season,3836,Week 4,G2 Esports vs MIBR,314644,Bind,163412
Champions Tour 2024: Americas Stage 1,2004,Regular Season,3836,Week 4,Sentinels vs LOUD,314645,Lotus,163414
Champions Tour 2024: Americas Stage 1,2004,Regular Season,3836,Week 4,Sentinels vs LOUD,314645,Icebox,163415
Champions Tour 2024: Americas Stage 1,2004,Regular Season,3836,Week 4,Cloud9 vs FURIA,314646,Ascent,163417
Champions Tour 2024: Americas Stage 1,2004,Regular Season,3836,Week 4,Cloud9 vs FURIA,314646,Lotus,163418
Champions Tour 2024: Americas Stage 1,2004,Regular Season,3836,Week 4,Cloud9 vs FURIA,314646,Bind,163419
Champions Tour 2024: Americas Stage 1,2004,Regular Season,3836,Week 4,NRG Esports vs Evil Geniuses,314647,Ascent,163420
Champions Tour 2024: Americas Stage 1,2004,Regular Season,3836,Week 4,NRG Esports vs Evil Geniuses,314647,Lotus,163421
Champions Tour 2024: Americas Stage 1,2004,Regular Season,3836,Week 4,NRG Esports vs Evil Geniuses,314647,Sunset,163422
Champions Tour 2024: Americas Stage 1,2004,Regular Season,3836,Week 4,KRÜ Esports vs 100 Thieves,314648,Sunset,163423
Champions Tour 2024: Americas Stage 1,2004,Regular Season,3836,Week 4,KRÜ Esports vs 100 Thieves,314648,Breeze,163424
Champions Tour 2024: Americas Stage 1,2004,Regular Season,3836,Week 4,KRÜ Esports vs 100 Thieves,314648,Split,163425
Champions Tour 2024: Americas Stage 1,2004,Regular Season,3836,Week 5,Sentinels vs FURIA,314650,Split,163426
Champions Tour 2024: Americas Stage 1,2004,Regular Season,3836,Week 5,Sentinels vs FURIA,314650,Icebox,163427
Champions Tour 2024: Americas Stage 1,2004,Regular Season,3836,Week 5,NRG Esports vs 100 Thieves,314651,Split,163429
Champions Tour 2024: Americas Stage 1,2004,Regular Season,3836,Week 5,NRG Esports vs 100 Thieves,314651,Bind,163430
Champions Tour 2024: Americas Stage 1,2004,Regular Season,3836,Week 5,KRÜ Esports vs LEVIATÁN,314652,Ascent,163432
Champions Tour 2024: Americas Stage 1,2004,Regular Season,3836,Week 5,KRÜ Esports vs LEVIATÁN,314652,Breeze,163433
Champions Tour 2024: Americas Stage 1,2004,Regular Season,3836,Week 5,KRÜ Esports vs LEVIATÁN,314652,Lotus,163434
Champions Tour 2024: Americas Stage 1,2004,Regular Season,3836,Week 5,Cloud9 vs MIBR,314653,Icebox,163435
Champions Tour 2024: Americas Stage 1,2004,Regular Season,3836,Week 5,Cloud9 vs MIBR,314653,Sunset,163436
Champions Tour 2024: Americas Stage 1,2004,Regular Season,3836,Week 5,G2 Esports vs LOUD,314654,Bind,163438
Champions Tour 2024: Americas Stage 1,2004,Regular Season,3836,Week 5,G2 Esports vs LOUD,314654,Icebox,163439
Champions Tour 2024: Americas Stage 1,2004,Playoffs,3837,Knockout Round,Cloud9 vs G2 Esports,337407,Lotus,168972
Champions Tour 2024: Americas Stage 1,2004,Playoffs,3837,Knockout Round,Cloud9 vs G2 Esports,337407,Ascent,168973
Champions Tour 2024: Americas Stage 1,2004,Playoffs,3837,Knockout Round,100 Thieves vs LOUD,337408,Bind,168975
Champions Tour 2024: Americas Stage 1,2004,Playoffs,3837,Knockout Round,100 Thieves vs LOUD,337408,Icebox,168976
Champions Tour 2024: Americas Stage 1,2004,Playoffs,3837,Upper Semifinals,KRÜ Esports vs G2 Esports,337409,Icebox,168978
Champions Tour 2024: Americas Stage 1,2004,Playoffs,3837,Upper Semifinals,KRÜ Esports vs G2 Esports,337409,Ascent,168979
Champions Tour 2024: Americas Stage 1,2004,Playoffs,3837,Upper Semifinals,LEVIATÁN vs 100 Thieves,337410,Bind,168981
Champions Tour 2024: Americas Stage 1,2004,Playoffs,3837,Upper Semifinals,LEVIATÁN vs 100 Thieves,337410,Sunset,168982
Champions Tour 2024: Americas Stage 1,2004,Playoffs,3837,Upper Semifinals,LEVIATÁN vs 100 Thieves,337410,Icebox,168983
Champions Tour 2024: Americas Stage 1,2004,Playoffs,3837,Upper Final,G2 Esports vs 100 Thieves,337411,Ascent,168984
Champions Tour 2024: Americas Stage 1,2004,Playoffs,3837,Upper Final,G2 Esports vs 100 Thieves,337411,Bind,168985
Champions Tour 2024: Americas Stage 1,2004,Playoffs,3837,Upper Final,G2 Esports vs 100 Thieves,337411,Split,168986
Champions Tour 2024: Americas Stage 1,2004,Playoffs,3837,Lower Round 1,KRÜ Esports vs LEVIATÁN,337413,Lotus,168992
Champions Tour 2024: Americas Stage 1,2004,Playoffs,3837,Lower Round 1,KRÜ Esports vs LEVIATÁN,337413,Icebox,168993
Champions Tour 2024: Americas Stage 1,2004,Playoffs,3837,Lower Round 1,KRÜ Esports vs LEVIATÁN,337413,Sunset,168994
Champions Tour 2024: Americas Stage 1,2004,Playoffs,3837,Lower Final,G2 Esports vs LEVIATÁN,337414,Bind,168995
